game_date,stadium_id,top_bottom,bat_order,batter_obp,batter_ops,batter_xbh_rate
2025-07-29,エスコンフィールド,0,6,0.2744,0.6146,0.045454545
2025-07-29,エスコンフィールド,0,7,0.314,0.7322,0.078947368
2025-07-29,エスコンフィールド,0,8,0.22,0.4752,0.053333333
2025-07-29,エスコンフィールド,0,9,0.2913,0.6351,0.056034483
2025-07-29,エスコンフィールド,1,1,0.3084,0.7735,0.110778443
2025-07-29,エスコンフィールド,1,2,0.2821,0.4781,0.017094017
2025-07-29,エスコンフィールド,1,3,0.3214,0.7131,0.070844687
2025-07-29,エスコンフィールド,1,4,0.3547,0.8725,0.095652174
2025-07-29,エスコンフィールド,1,5,0.3147,0.7339,0.079497908
2025-07-29,エスコンフィールド,1,6,0.29,0.6457,0.07
2025-07-29,エスコンフィールド,1,7,0.3077,0.6334,0.041958042
2025-07-29,エスコンフィールド,1,8,0.3367,0.7445,0.075
2025-07-29,エスコンフィールド,1,9,0.2932,0.6451,0.057591623
2025-07-29,バンテリンドーム,0,1,0.3824,0.7847,0.069767442
2025-07-29,バンテリンドーム,0,2,0.266,0.5548,0.028985507
2025-07-29,バンテリンドーム,0,3,0.3519,0.7181,0.045977011
2025-07-29,バンテリンドーム,0,4,0.3364,0.7786,0.074733096
2025-07-29,バンテリンドーム,0,5,0.3556,0.7841,0.05511811
2025-07-29,バンテリンドーム,0,6,0.3562,0.7208,0.049479167
2025-07-29,バンテリンドーム,0,7,0.3103,0.6823,0.06122449
2025-07-29,バンテリンドーム,0,8,0.1667,0.5128,0.083333333
2025-07-29,バンテリンドーム,0,9,0.0,0.0,0.0
2025-07-29,バンテリンドーム,1,1,0.3292,0.6774,0.062189055
2025-07-29,バンテリンドーム,1,2,0.281,0.5739,0.053763441
2025-07-29,バンテリンドーム,1,3,0.3132,0.7487,0.076696165
2025-07-29,バンテリンドーム,1,4,0.3622,0.8047,0.103773585
2025-07-29,バンテリンドーム,1,5,0.3077,0.7087,0.088235294
2025-07-29,バンテリンドーム,1,6,0.283,0.533,0.04109589
2025-07-29,バンテリンドーム,1,7,0.2276,0.4419,0.033519553
2025-07-29,バンテリンドーム,1,8,0.2824,0.5608,0.044117647
2025-07-29,バンテリンドーム,1,9,0.1,0.1526,0.0
2025-07-29,京セラドーム大阪,0,1,0.3115,0.6696,0.05764411
2025-07-29,京セラドーム大阪,0,2,0.2844,0.6277,0.066465257
2025-07-29,京セラドーム大阪,0,3,0.3188,0.7401,0.069565217
2025-07-29,京セラドーム大阪,0,4,0.3614,0.8025,0.080645161
2025-07-29,京セラドーム大阪,0,5,0.3012,0.5894,0.041666667
2025-07-29,京セラドーム大阪,0,6,0.2105,0.3282,0.0
2025-07-29,京セラドーム大阪,0,7,0.2857,0.2857,0.0
2025-07-29,京セラドーム大阪,0,8,0.2737,0.5396,0.036842105
2025-07-29,京セラドーム大阪,0,9,0.2769,0.5147,0.008264463
2025-07-29,京セラドーム大阪,1,1,0.3551,0.7446,0.060185185
2025-07-29,京セラドーム大阪,1,2,0.3113,0.6688,0.061320755
2025-07-29,京セラドーム大阪,1,3,0.31,0.6215,0.040268456
2025-07-29,京セラドーム大阪,1,4,0.3333,0.7137,0.063583815
2025-07-29,京セラドーム大阪,1,5,0.3014,0.7191,0.090277778
2025-07-29,京セラドーム大阪,1,6,0.3084,0.6553,0.056074766
2025-07-29,京セラドーム大阪,1,7,0.3549,0.7802,0.073578595
2025-07-29,京セラドーム大阪,1,8,0.4286,0.7143,0.0
2025-07-29,京セラドーム大阪,1,9,0.3114,0.684,0.065502183
2025-07-29,横浜,0,1,0.2989,0.5684,0.031111111
2025-07-29,横浜,0,2,0.3057,0.6557,0.056338028
2025-07-29,横浜,0,3,0.3272,0.7072,0.070175439
2025-07-29,横浜,0,4,0.1053,0.1863,0.0
2025-07-29,横浜,0,5,0.3058,0.6469,0.058823529
2025-07-29,横浜,0,6,0.2955,0.6205,0.055970149
2025-07-29,横浜,0,7,0.2982,0.6501,0.050314465
2025-07-29,横浜,0,8,0.268,0.5236,0.055900621
2025-07-29,横浜,0,9,0.1111,0.2222,0.0
2025-07-29,横浜,1,1,0.35,0.6934,0.041322314
2025-07-29,横浜,1,2,0.2614,0.5373,0.042682927
2025-07-29,横浜,1,3,0.3275,0.6925,0.061111111
2025-07-29,横浜,1,4,0.3377,0.8202,0.097368421
2025-07-29,横浜,1,5,0.3452,0.6766,0.052
2025-07-29,横浜,1,6,0.2667,0.5706,0.050505051
2025-07-29,横浜,1,7,0.253,0.574,0.056603774
2025-07-29,横浜,1,8,0.2,0.2,0.0
2025-07-29,横浜,1,9,0.1613,0.2647,0.0
2025-07-29,甲子園,0,1,0.2462,0.5636,0.083333333
2025-07-29,甲子園,0,2,0.2597,0.5455,0.04
2025-07-29,甲子園,0,3,0.3322,0.685,0.060526316
2025-07-29,甲子園,0,4,0.2997,0.6905,0.079575597
2025-07-29,甲子園,0,5,0.3412,0.7162,0.077868852
2025-07-29,甲子園,0,6,0.3191,0.6961,0.073732719
2025-07-29,甲子園,0,7,0.2972,0.676,0.059006211
2025-07-29,甲子園,0,8,0.271,0.4962,0.028776978
2025-07-29,甲子園,0,9,0.2121,0.4545,0.026315789
2025-07-29,甲子園,1,1,0.3471,0.7168,0.047281324
2025-07-29,甲子園,1,2,0.3293,0.638,0.02919708
2025-07-29,甲子園,1,3,0.325,0.7409,0.071253071
2025-07-29,甲子園,1,4,0.3613,0.9712,0.133333333
2025-07-29,甲子園,1,5,0.3443,0.7069,0.054830287
2025-07-29,甲子園,1,6,0.28,0.6086,0.048543689
2025-07-29,甲子園,1,7,0.3014,0.5932,0.060240964
2025-07-29,甲子園,1,8,0.3333,0.7333,0.040816327
2025-07-29,甲子園,1,9,0.0625,0.125,0.0
2025-07-29,ＺＯＺＯマリン,0,1,0.3152,0.6773,0.049180328
2025-07-29,ＺＯＺＯマリン,0,2,0.3119,0.5701,0.022435897
2025-07-29,ＺＯＺＯマリン,0,3,0.3474,0.7085,0.03003003
2025-07-29,ＺＯＺＯマリン,0,4,0.2969,0.6934,0.0625
2025-07-29,ＺＯＺＯマリン,0,5,0.3645,0.7624,0.055555556
2025-07-29,ＺＯＺＯマリン,0,6,0.3188,0.6694,0.053763441
2025-07-29,ＺＯＺＯマリン,0,7,0.282,0.6335,0.064102564
2025-07-29,ＺＯＺＯマリン,0,8,0.3644,0.7497,0.042372881
2025-07-29,ＺＯＺＯマリン,0,9,0.2432,0.5206,0.06
2025-07-29,ＺＯＺＯマリン,1,1,0.3354,0.6867,0.043076923
2025-07-29,ＺＯＺＯマリン,1,2,0.3066,0.6695,0.054545455
2025-07-29,ＺＯＺＯマリン,1,3,0.3382,0.6517,0.04784689
2025-07-29,ＺＯＺＯマリン,1,4,0.2746,0.6148,0.066420664
2025-07-29,ＺＯＺＯマリン,1,5,0.3097,0.6669,0.071428571
2025-07-29,ＺＯＺＯマリン,1,6,0.284,0.6706,0.073770492
2025-07-29,ＺＯＺＯマリン,1,7,0.3275,0.6998,0.022727273
2025-07-29,ＺＯＺＯマリン,1,8,0.288,0.5713,0.036082474
2025-07-29,ＺＯＺＯマリン,1,9,0.2513,0.5013,0.031088083
2025-07-30,エスコンフィールド,0,1,0.3673,0.7583,0.054421769
2025-07-30,エスコンフィールド,0,2,0.3143,0.7292,0.113207547
2025-07-30,エスコンフィールド,0,3,0.3949,0.7667,0.044585987
2025-07-30,エスコンフィールド,0,4,0.3933,0.8252,0.065789474
2025-07-30,エスコンフィールド,0,5,0.2797,0.6812,0.070063694
2025-07-30,エスコンフィールド,0,6,0.2745,0.6143,0.042553191
2025-07-30,エスコンフィールド,0,7,0.3157,0.7314,0.077586207
2025-07-30,エスコンフィールド,0,8,0.2143,0.4626,0.051948052
2025-07-30,エスコンフィールド,0,9,0.2906,0.6327,0.055084746
2025-07-30,エスコンフィールド,1,1,0.2974,0.6526,0.056410256
2025-07-30,エスコンフィールド,1,2,0.3377,0.8799,0.109677419
2025-07-30,エスコンフィールド,1,3,0.3563,0.8739,0.094555874
2025-07-30,エスコンフィールド,1,4,0.3766,0.7706,0.060344828
2025-07-30,エスコンフィールド,1,5,0.2871,0.6392,0.069306931
2025-07-30,エスコンフィールド,1,6,0.3225,0.7125,0.069892473
2025-07-30,エスコンフィールド,1,7,0.2951,0.5026,0.016393443
2025-07-30,エスコンフィールド,1,8,0.335,0.7361,0.073529412
2025-07-30,エスコンフィールド,1,9,0.2878,0.6416,0.04964539
2025-07-30,バンテリンドーム,0,1,0.3832,0.7788,0.06779661
2025-07-30,バンテリンドーム,0,2,0.2551,0.5317,0.02739726
2025-07-30,バンテリンドーム,0,3,0.3577,0.725,0.045454545
2025-07-30,バンテリンドーム,0,4,0.3393,0.8122,0.080701754
2025-07-30,バンテリンドーム,0,5,0.3511,0.7715,0.053435115
2025-07-30,バンテリンドーム,0,6,0.3051,0.6704,0.060483871
2025-07-30,バンテリンドーム,0,7,0.1897,0.5351,0.079545455
2025-07-30,バンテリンドーム,0,8,0.287,0.5742,0.03030303
2025-07-30,バンテリンドーム,0,9,0.1818,0.3636,0.0
2025-07-30,バンテリンドーム,1,1,0.3313,0.6896,0.064039409
2025-07-30,バンテリンドーム,1,2,0.2866,0.5852,0.052631579
2025-07-30,バンテリンドーム,1,3,0.3123,0.7448,0.075801749
2025-07-30,バンテリンドーム,1,4,0.355,0.787,0.101851852
2025-07-30,バンテリンドーム,1,5,0.3113,0.7348,0.094202899
2025-07-30,バンテリンドーム,1,6,0.256,0.5637,0.047297297
2025-07-30,バンテリンドーム,1,7,0.2809,0.5701,0.05
2025-07-30,バンテリンドーム,1,8,0.2283,0.437,0.032786885
2025-07-30,バンテリンドーム,1,9,0.3,0.5222,0.0
2025-07-30,京セラドーム大阪,0,1,0.3136,0.6787,0.059405941
2025-07-30,京セラドーム大阪,0,2,0.2831,0.6219,0.06547619
2025-07-30,京セラドーム大阪,0,3,0.3162,0.7325,0.068085106
2025-07-30,京セラドーム大阪,0,4,0.3673,0.8151,0.082228117
2025-07-30,京セラドーム大阪,0,5,0.2992,0.5856,0.040892193
2025-07-30,京セラドーム大阪,0,6,0.2609,0.4109,0.0
2025-07-30,京セラドーム大阪,0,7,0.3281,0.6615,0.046875
2025-07-30,京セラドーム大阪,0,8,0.2851,0.5551,0.044
2025-07-30,京セラドーム大阪,0,9,0.2776,0.5167,0.008163265
2025-07-30,京セラドーム大阪,1,1,0.3117,0.5934,0.012987013
2025-07-30,京セラドーム大阪,1,2,0.3056,0.6558,0.060185185
2025-07-30,京セラドーム大阪,1,3,0.3078,0.617,0.039735099
2025-07-30,京セラドーム大阪,1,4,0.3569,0.7946,0.075907591
2025-07-30,京セラドーム大阪,1,5,0.2925,0.6425,0.056074766
2025-07-30,京セラドーム大阪,1,6,0.3009,0.7165,0.089041096
2025-07-30,京セラドーム大阪,1,7,0.3091,0.6491,0.054545455
2025-07-30,京セラドーム大阪,1,8,0.3147,0.6897,0.064377682
2025-07-30,京セラドーム大阪,1,9,0.4103,0.6683,0.0
2025-07-30,横浜,0,1,0.3069,0.5817,0.030434783
2025-07-30,横浜,0,2,0.303,0.649,0.055045872
2025-07-30,横浜,0,3,0.3234,0.704,0.072961373
2025-07-30,横浜,0,4,0.1429,0.338,0.125
2025-07-30,横浜,0,5,0.3085,0.6637,0.060941828
2025-07-30,横浜,0,6,0.296,0.626,0.058823529
2025-07-30,横浜,0,7,0.2966,0.6448,0.049079755
2025-07-30,横浜,0,8,0.2673,0.5226,0.054545455
2025-07-30,横浜,0,9,0.0,0.0,0.0
2025-07-30,横浜,1,1,0.3478,0.689,0.040650407
2025-07-30,横浜,1,2,0.2759,0.6012,0.054545455
2025-07-30,横浜,1,3,0.3264,0.6897,0.06043956
2025-07-30,横浜,1,4,0.3333,0.8092,0.096354167
2025-07-30,横浜,1,5,0.3,0.6158,0.05
2025-07-30,横浜,1,6,0.2611,0.5363,0.041666667
2025-07-30,横浜,1,7,0.2923,0.5744,0.052980132
2025-07-30,横浜,1,8,0.2959,0.6737,0.056338028
2025-07-30,横浜,1,9,0.0714,0.1085,0.0
2025-07-30,甲子園,0,1,0.3429,0.7275,0.04
2025-07-30,甲子園,0,2,0.4444,0.8056,0.038461538
2025-07-30,甲子園,0,3,0.3279,0.6755,0.059895833
2025-07-30,甲子園,0,4,0.3023,0.6926,0.078740157
2025-07-30,甲子園,0,5,0.3333,0.6987,0.076612903
2025-07-30,甲子園,0,6,0.3004,0.6813,0.058282209
2025-07-30,甲子園,0,7,0.2719,0.4947,0.028469751
2025-07-30,甲子園,0,8,0.2558,0.5475,0.068965517
2025-07-30,甲子園,0,9,0.0385,0.0769,0.0
2025-07-30,甲子園,1,1,0.3488,0.7203,0.046838407
2025-07-30,甲子園,1,2,0.3283,0.634,0.028915663
2025-07-30,甲子園,1,3,0.3242,0.7381,0.070559611
2025-07-30,甲子園,1,4,0.3599,0.9634,0.131979695
2025-07-30,甲子園,1,5,0.343,0.7041,0.054263566
2025-07-30,甲子園,1,6,0.2727,0.5922,0.047619048
2025-07-30,甲子園,1,7,0.3017,0.5913,0.05952381
2025-07-30,甲子園,1,8,0.2128,0.4628,0.035714286
2025-07-30,甲子園,1,9,0.1739,0.36,0.0
2025-07-30,ＺＯＺＯマリン,0,1,0.3168,0.6797,0.048192771
2025-07-30,ＺＯＺＯマリン,0,2,0.288,0.6483,0.066455696
2025-07-30,ＺＯＺＯマリン,0,3,0.3482,0.7078,0.029585799
2025-07-30,ＺＯＺＯマリン,0,4,0.2899,0.6867,0.072463768
2025-07-30,ＺＯＺＯマリン,0,5,0.3514,0.7337,0.053571429
2025-07-30,ＺＯＺＯマリン,0,6,0.3154,0.6619,0.053003534
2025-07-30,ＺＯＺＯマリン,0,7,0.2474,0.5772,0.051020408
2025-07-30,ＺＯＺＯマリン,0,8,0.3689,0.7528,0.040983607
2025-07-30,ＺＯＺＯマリン,0,9,0.25,0.5234,0.058441558
2025-07-30,ＺＯＺＯマリン,1,1,0.3404,0.6971,0.042553191
2025-07-30,ＺＯＺＯマリン,1,2,0.3058,0.667,0.053763441
2025-07-30,ＺＯＺＯマリン,1,3,0.3365,0.6487,0.046948357
2025-07-30,ＺＯＺＯマリン,1,4,0.3129,0.6733,0.07
2025-07-30,ＺＯＺＯマリン,1,5,0.2846,0.6705,0.072874494
2025-07-30,ＺＯＺＯマリン,1,6,0.2835,0.5622,0.035353535
2025-07-30,ＺＯＺＯマリン,1,7,0.2385,0.4368,0.009708738
2025-07-30,ＺＯＺＯマリン,1,8,0.2526,0.5039,0.030612245
2025-07-30,ＺＯＺＯマリン,1,9,0.2525,0.5106,0.0
2025-07-31,エスコンフィールド,0,1,0.3119,0.7201,0.109090909
2025-07-31,エスコンフィールド,0,2,0.3899,0.7562,0.044025157
2025-07-31,エスコンフィールド,0,3,0.3896,0.8161,0.064102564
2025-07-31,エスコンフィールド,0,4,0.2762,0.672,0.06918239
2025-07-31,エスコンフィールド,0,5,0.2747,0.6145,0.04
2025-07-31,エスコンフィールド,0,6,0.2954,0.646,0.058577406
2025-07-31,エスコンフィールド,0,7,0.3197,0.6768,0.06557377
2025-07-31,エスコンフィールド,0,8,0.36,0.76,0.08
2025-07-31,エスコンフィールド,0,9,0.313,0.7249,0.076271186
2025-07-31,エスコンフィールド,1,1,0.3418,0.8829,0.106918239
2025-07-31,エスコンフィールド,1,2,0.3217,0.7159,0.071808511
2025-07-31,エスコンフィールド,1,3,0.3551,0.8693,0.093484419
2025-07-31,エスコンフィールド,1,4,0.3787,0.7748,0.059322034
2025-07-31,エスコンフィールド,1,5,0.2961,0.6579,0.072815534
2025-07-31,エスコンフィールド,1,6,0.3038,0.7614,0.109144543
2025-07-31,エスコンフィールド,1,7,0.3398,0.742,0.072463768
2025-07-31,エスコンフィールド,1,8,0.3034,0.6243,0.04137931
2025-07-31,エスコンフィールド,1,9,0.2915,0.6391,0.055276382
2025-07-31,バンテリンドーム,0,1,0.3839,0.7798,0.065934066
2025-07-31,バンテリンドーム,0,2,0.2816,0.5702,0.025641026
2025-07-31,バンテリンドーム,0,3,0.3548,0.7188,0.044817927
2025-07-31,バンテリンドーム,0,4,0.3348,0.8008,0.079861111
2025-07-31,バンテリンドーム,0,5,0.3039,0.6664,0.05952381
2025-07-31,バンテリンドーム,0,6,0.2097,0.5545,0.076086957
2025-07-31,バンテリンドーム,0,7,0.3249,0.6413,0.02690583
2025-07-31,バンテリンドーム,0,8,0.2768,0.553,0.029411765
2025-07-31,バンテリンドーム,0,9,0.1429,0.3792,0.036363636
2025-07-31,バンテリンドーム,1,1,0.3272,0.6808,0.063414634
2025-07-31,バンテリンドーム,1,2,0.2919,0.6027,0.056701031
2025-07-31,バンテリンドーム,1,3,0.3102,0.7273,0.092857143
2025-07-31,バンテリンドーム,1,4,0.3529,0.7774,0.1
2025-07-31,バンテリンドーム,1,5,0.0,0.0,0.0
2025-07-31,バンテリンドーム,1,6,0.3114,0.741,0.074927954
2025-07-31,バンテリンドーム,1,7,0.2686,0.5799,0.058252427
2025-07-31,バンテリンドーム,1,8,0.2826,0.5733,0.048951049
2025-07-31,バンテリンドーム,1,9,0.0,0.0,0.0
2025-07-31,京セラドーム大阪,0,1,0.3118,0.6777,0.061124694
2025-07-31,京セラドーム大阪,0,2,0.2878,0.6373,0.070381232
2025-07-31,京セラドーム大阪,0,3,0.3138,0.7253,0.066666667
2025-07-31,京セラドーム大阪,0,4,0.3677,0.8132,0.081151832
2025-07-31,京セラドーム大阪,0,5,0.15,0.35,0.05
2025-07-31,京セラドーム大阪,0,6,0.2963,0.5463,0.037037037
2025-07-31,京セラドーム大阪,0,7,0.1667,0.1667,0.0
2025-07-31,京セラドーム大阪,0,8,0.2732,0.5387,0.036082474
2025-07-31,京セラドーム大阪,0,9,0.2851,0.5298,0.008032129
2025-07-31,京セラドーム大阪,1,1,0.35,0.7295,0.058558559
2025-07-31,京セラドーム大阪,1,2,0.3091,0.6623,0.059090909
2025-07-31,京セラドーム大阪,1,3,0.3092,0.6217,0.04248366
2025-07-31,京セラドーム大阪,1,4,0.3555,0.7883,0.074918567
2025-07-31,京セラドーム大阪,1,5,0.2845,0.6481,0.051724138
2025-07-31,京セラドーム大阪,1,6,0.3186,0.6681,0.053097345
2025-07-31,京セラドーム大阪,1,7,0.2143,0.3681,0.0
2025-07-31,京セラドーム大阪,1,8,0.2261,0.4619,0.051724138
2025-07-31,京セラドーム大阪,1,9,0.4419,0.8133,0.022727273
2025-07-31,東京ドーム,0,1,0.3134,0.6692,0.047058824
2025-07-31,東京ドーム,0,2,0.2889,0.6486,0.065217391
2025-07-31,東京ドーム,0,3,0.3519,0.7133,0.029154519
2025-07-31,東京ドーム,0,4,0.2973,0.6761,0.067567568
2025-07-31,東京ドーム,0,5,0.3652,0.7843,0.05982906
2025-07-31,東京ドーム,0,6,0.2647,0.6182,0.058252427
2025-07-31,東京ドーム,0,7,0.2727,0.5909,0.053191489
2025-07-31,東京ドーム,0,8,0.373,0.7556,0.03968254
2025-07-31,東京ドーム,0,9,0.3204,0.6718,0.052083333
2025-07-31,東京ドーム,1,1,0.3383,0.6903,0.041916168
2025-07-31,東京ドーム,1,2,0.305,0.6645,0.053003534
2025-07-31,東京ドーム,1,3,0.288,0.6733,0.071713147
2025-07-31,東京ドーム,1,4,0.313,0.6804,0.078431373
2025-07-31,東京ドーム,1,5,0.2746,0.6133,0.065454545
2025-07-31,東京ドーム,1,6,0.3349,0.6509,0.050691244
2025-07-31,東京ドーム,1,7,0.2264,0.4456,0.047619048
2025-07-31,東京ドーム,1,8,0.3235,0.6907,0.020408163
2025-07-31,東京ドーム,1,9,0.25,0.4986,0.03030303
2025-07-31,横浜,0,1,0.3005,0.5691,0.02991453
2025-07-31,横浜,0,2,0.3069,0.658,0.058558559
2025-07-31,横浜,0,3,0.3275,0.7237,0.080168776
2025-07-31,横浜,0,4,0.1667,0.3444,0.083333333
2025-07-31,横浜,0,5,0.3042,0.654,0.060273973
2025-07-31,横浜,0,6,0.2321,0.5231,0.070422535
2025-07-31,横浜,0,7,0.2832,0.4873,0.022058824
2025-07-31,横浜,0,8,0.2571,0.502,0.053254438
2025-07-31,横浜,1,1,0.3404,0.6738,0.04
2025-07-31,横浜,1,2,0.2747,0.5966,0.052631579
2025-07-31,横浜,1,3,0.3219,0.6799,0.059782609
2025-07-31,横浜,1,4,0.3333,0.8111,0.098191214
2025-07-31,横浜,1,5,0.3043,0.5901,0.043478261
2025-07-31,横浜,1,6,0.3023,0.6833,0.0625
2025-07-31,横浜,1,7,0.2625,0.5454,0.046783626
2025-07-31,横浜,1,8,0.2556,0.5402,0.050847458
2025-07-31,横浜,1,9,0.0,0.0,0.0
2025-07-31,甲子園,0,1,0.3243,0.6866,0.038461538
2025-07-31,甲子園,0,2,0.3016,0.6878,0.077922078
2025-07-31,甲子園,0,3,0.3269,0.6732,0.059278351
2025-07-31,甲子園,0,4,0.3074,0.692,0.057575758
2025-07-31,甲子園,0,5,0.3315,0.7002,0.079365079
2025-07-31,甲子園,0,6,0.3103,0.676,0.07239819
2025-07-31,甲子園,0,7,0.2596,0.5447,0.039426523
2025-07-31,甲子園,0,8,0.2715,0.4948,0.028070175
2025-07-31,甲子園,0,9,0.1667,0.3333,0.0
2025-07-31,甲子園,1,1,0.3467,0.7155,0.046296296
2025-07-31,甲子園,1,2,0.3274,0.63,0.028639618
2025-07-31,甲子園,1,3,0.3288,0.7497,0.072289157
2025-07-31,甲子園,1,4,0.3585,0.9571,0.130653266
2025-07-31,甲子園,1,5,0.3482,0.7125,0.05370844
2025-07-31,甲子園,1,6,0.2667,0.4205,0.0
2025-07-31,甲子園,1,7,0.0,0.0,0.0
2025-07-31,甲子園,1,8,0.3125,0.6792,0.037037037
2025-07-31,甲子園,1,9,0.1875,0.375,0.0
2025-08-01,みずほペイペイドーム,0,1,0.3187,0.6805,0.05
2025-08-01,みずほペイペイドーム,0,2,0.2844,0.6383,0.064220183
2025-08-01,みずほペイペイドーム,0,3,0.3536,0.7128,0.028735632
2025-08-01,みずほペイペイドーム,0,4,0.2949,0.6572,0.064102564
2025-08-01,みずほペイペイドーム,0,5,0.3613,0.7742,0.05785124
2025-08-01,みずほペイペイドーム,0,6,0.2642,0.6428,0.065420561
2025-08-01,みずほペイペイドーム,0,7,0.2827,0.6272,0.057291667
2025-08-01,みずほペイペイドーム,0,8,0.3692,0.7726,0.046153846
2025-08-01,みずほペイペイドーム,0,9,0.3229,0.6855,0.054794521
2025-08-01,みずほペイペイドーム,1,1,0.2222,0.4681,0.031746032
2025-08-01,みずほペイペイドーム,1,2,0.387,0.7503,0.043343653
2025-08-01,みずほペイペイドーム,1,3,0.3924,0.8169,0.0625
2025-08-01,みずほペイペイドーム,1,4,0.2759,0.6697,0.068322981
2025-08-01,みずほペイペイドーム,1,5,0.2744,0.6134,0.037037037
2025-08-01,みずほペイペイドーム,1,6,0.2946,0.6435,0.057613169
2025-08-01,みずほペイペイドーム,1,7,0.3095,0.6544,0.063492063
2025-08-01,みずほペイペイドーム,1,8,0.2152,0.4701,0.056962025
2025-08-01,みずほペイペイドーム,1,9,0.1429,0.2857,0.0
2025-08-01,ベルーナドーム,0,1,0.3392,0.6878,0.041297935
2025-08-01,ベルーナドーム,0,2,0.3066,0.6669,0.052083333
2025-08-01,ベルーナドーム,0,3,0.3379,0.6577,0.049773756
2025-08-01,ベルーナドーム,0,4,0.3123,0.6777,0.076923077
2025-08-01,ベルーナドーム,0,5,0.2745,0.6129,0.064516129
2025-08-01,ベルーナドーム,0,6,0.2913,0.6828,0.074509804
2025-08-01,ベルーナドーム,0,7,0.3225,0.6639,0.059665871
2025-08-01,ベルーナドーム,0,8,0.2899,0.5441,0.071428571
2025-08-01,ベルーナドーム,0,9,0.2513,0.5066,0.034825871
2025-08-01,ベルーナドーム,1,1,0.3116,0.677,0.060532688
2025-08-01,ベルーナドーム,1,2,0.2874,0.6356,0.069565217
2025-08-01,ベルーナドーム,1,3,0.3169,0.7343,0.069672131
2025-08-01,ベルーナドーム,1,4,0.3691,0.8136,0.080310881
2025-08-01,ベルーナドーム,1,5,0.1667,0.3406,0.041666667
2025-08-01,ベルーナドーム,1,6,0.2581,0.4724,0.032258065
2025-08-01,ベルーナドーム,1,7,0.2846,0.5542,0.043307087
2025-08-01,ベルーナドーム,1,8,0.0,0.0,0.0
2025-08-01,ベルーナドーム,1,9,0.2857,0.5315,0.007936508
2025-08-01,マツダスタジアム,0,1,0.3243,0.6742,0.0625
2025-08-01,マツダスタジアム,0,2,0.1379,0.3103,0.034482759
2025-08-01,マツダスタジアム,0,3,0.3077,0.7244,0.094405594
2025-08-01,マツダスタジアム,0,4,0.3589,0.8052,0.102222222
2025-08-01,マツダスタジアム,0,5,0.4,1.4,0.2
2025-08-01,マツダスタジアム,0,6,0.3129,0.7459,0.076704545
2025-08-01,マツダスタジアム,0,7,0.275,0.5928,0.056872038
2025-08-01,マツダスタジアム,0,8,0.2887,0.5854,0.047297297
2025-08-01,マツダスタジアム,0,9,0.0588,0.0588,0.0
2025-08-01,マツダスタジアム,1,1,0.4286,0.7786,0.035714286
2025-08-01,マツダスタジアム,1,2,0.3,0.6831,0.076923077
2025-08-01,マツダスタジアム,1,3,0.328,0.673,0.058524173
2025-08-01,マツダスタジアム,1,4,0.3092,0.6915,0.056716418
2025-08-01,マツダスタジアム,1,5,0.3224,0.68,0.077821012
2025-08-01,マツダスタジアム,1,6,0.32,0.7013,0.075221239
2025-08-01,マツダスタジアム,1,7,0.2464,0.5598,0.080357143
2025-08-01,マツダスタジアム,1,8,0.2756,0.5044,0.027681661
2025-08-01,マツダスタジアム,1,9,,,
2025-08-01,京セラドーム大阪,0,1,0.3115,0.6478,0.049180328
2025-08-01,京セラドーム大阪,0,2,0.3313,0.8545,0.103658537
2025-08-01,京セラドーム大阪,0,3,0.3228,0.7199,0.073490814
2025-08-01,京セラドーム大阪,0,4,0.3792,0.7753,0.058091286
2025-08-01,京セラドーム大阪,0,5,0.2938,0.6615,0.075829384
2025-08-01,京セラドーム大阪,0,6,0.309,0.7783,0.110787172
2025-08-01,京セラドーム大阪,0,7,0.3139,0.7266,0.077868852
2025-08-01,京セラドーム大阪,0,8,0.3349,0.7307,0.071428571
2025-08-01,京セラドーム大阪,0,9,0.2857,0.4857,0.015873016
2025-08-01,京セラドーム大阪,1,1,0.36,0.75,0.057268722
2025-08-01,京セラドーム大阪,1,2,0.3022,0.6469,0.057777778
2025-08-01,京セラドーム大阪,1,3,0.3276,0.68,0.051724138
2025-08-01,京セラドーム大阪,1,4,0.3541,0.7842,0.073954984
2025-08-01,京セラドーム大阪,1,5,0.2917,0.6689,0.058333333
2025-08-01,京セラドーム大阪,1,6,0.3314,0.7088,0.062678063
2025-08-01,京セラドーム大阪,1,7,0.3003,0.7169,0.091216216
2025-08-01,京セラドーム大阪,1,8,0.4043,0.7376,0.020833333
2025-08-01,京セラドーム大阪,1,9,0.3207,0.7008,0.06302521
2025-08-01,東京ドーム,0,1,0.3351,0.6628,0.0390625
2025-08-01,東京ドーム,0,2,0.2812,0.6073,0.050420168
2025-08-01,東京ドーム,0,3,0.3266,0.7143,0.067024129
2025-08-01,東京ドーム,0,4,0.3077,0.5686,0.038461538
2025-08-01,東京ドーム,0,5,0.3465,0.6799,0.050980392
2025-08-01,東京ドーム,0,6,0.2676,0.5773,0.0591133
2025-08-01,東京ドーム,0,7,0.2622,0.5635,0.051136364
2025-08-01,東京ドーム,0,8,0.2826,0.5976,0.056910569
2025-08-01,東京ドーム,0,9,0.069,0.1047,0.0
2025-08-01,東京ドーム,1,1,0.3846,0.7906,0.069518717
2025-08-01,東京ドーム,1,2,0.2685,0.543,0.024096386
