team,name,AB,H,2B,3B,HR,TB,BB,HBP,SF
オリックス,片山楽生,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,川瀬堅斗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,来田涼斗,124.0,29.0,5.0,0.0,2.0,40.0,7.0,1.0,1.0
オリックス,九里亜蓮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,紅林弘太郎,400.0,104.0,20.0,1.0,9.0,153.0,35.0,3.0,5.0
オリックス,元謙太,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
オリックス,古田島成龍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,権田琉成,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,才木海翔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,佐藤一磨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,杉澤龍,15.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
オリックス,杉本裕太郎,401.0,104.0,15.0,2.0,16.0,171.0,38.0,9.0,7.0
オリックス,曽谷龍平,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,髙島泰都,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,田嶋大樹,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,茶野篤政,12.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
オリックス,ディアス,127.0,29.0,4.0,0.0,2.0,39.0,11.0,0.0,0.0
オリックス,寺西成騎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,東松快征,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,富山凌雅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,頓宮裕真,473.0,118.0,20.0,0.0,13.0,177.0,43.0,5.0,4.0
オリックス,中川圭太,433.0,123.0,26.0,1.0,12.0,187.0,20.0,1.0,4.0
オリックス,西川龍馬,387.0,120.0,23.0,1.0,5.0,160.0,18.0,2.0,1.0
オリックス,西野真弘,230.0,66.0,9.0,3.0,7.0,102.0,15.0,1.0,0.0
オリックス,野口智哉,55.0,8.0,5.0,1.0,1.0,18.0,6.0,3.0,0.0
オリックス,平野佳寿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,廣岡大志,402.0,102.0,15.0,1.0,7.0,140.0,39.0,0.0,4.0
オリックス,博志,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,福田周平,54.0,9.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0
オリックス,福永奨,66.0,10.0,2.0,1.0,1.0,17.0,4.0,2.0,1.0
オリックス,ペルドモ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,堀柊那,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
オリックス,本田圭佑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,マチャド,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,宮城大弥,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
オリックス,麦谷祐介,134.0,31.0,4.0,2.0,1.0,42.0,16.0,1.0,1.0
オリックス,椋木蓮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,宗佑磨,349.0,82.0,12.0,1.0,6.0,114.0,26.0,9.0,1.0
オリックス,森友哉,161.0,33.0,8.0,0.0,1.0,44.0,26.0,3.0,1.0
オリックス,山岡泰輔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,山口廉王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,山﨑颯一郎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,山下舜平大,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,山田修義,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,山中稜真,49.0,6.0,1.0,1.0,1.0,12.0,3.0,0.0,0.0
オリックス,横山楓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,横山聖哉,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
オリックス,若月健矢,368.0,100.0,16.0,2.0,6.0,138.0,16.0,7.0,1.0
オリックス,渡部遼人,10.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
西武,青山美夏人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,糸川亮太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,今井達也,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,ウィンゲンター,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,上田大河,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,甲斐野央,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,岸潤一郎,30.0,5.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0
西武,栗山巧,23.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
西武,黒木優太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,黒田将矢,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,源田壮亮,320.0,67.0,11.0,5.0,0.0,88.0,25.0,2.0,3.0
西武,古賀悠斗,289.0,66.0,8.0,0.0,7.0,95.0,32.0,0.0,0.0
西武,児玉亮涼,47.0,8.0,2.0,0.0,0.0,10.0,4.0,1.0,0.0
西武,齋藤大翔,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
西武,佐々木健,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,佐藤隼輔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,佐藤太陽,30.0,5.0,1.0,1.0,0.0,8.0,2.0,1.0,0.0
西武,篠原響,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,菅井信也,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,杉山遙希,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,炭谷銀仁朗,81.0,19.0,4.0,0.0,0.0,23.0,3.0,1.0,0.0
西武,隅田知一郎,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,セデーニョ,224.0,51.0,6.0,1.0,7.0,80.0,15.0,2.0,2.0
西武,平良海馬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,髙橋光成,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
西武,髙松渡,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
西武,滝澤夏央,385.0,90.0,4.0,0.0,0.0,94.0,28.0,2.0,0.0
西武,武内夏暉,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
西武,田村伊知郎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,柘植世那,16.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
西武,デービス,113.0,23.0,3.0,0.0,3.0,35.0,17.0,1.0,0.0
西武,外崎修汰,359.0,84.0,13.0,1.0,5.0,114.0,39.0,4.0,8.0
西武,仲田慶介,87.0,20.0,2.0,0.0,0.0,22.0,4.0,2.0,0.0
西武,仲三河優太,9.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
西武,中村剛也,96.0,23.0,5.0,0.0,3.0,37.0,13.0,1.0,0.0
西武,中村祐太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,西川愛也,507.0,134.0,26.0,3.0,10.0,196.0,32.0,9.0,3.0
西武,ネビン,509.0,141.0,24.0,0.0,21.0,228.0,45.0,11.0,5.0
西武,野村大樹,35.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
西武,長谷川信哉,400.0,90.0,16.0,3.0,6.0,130.0,33.0,3.0,5.0
西武,羽田慎之介,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,浜屋将太,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,平沢大河,17.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
西武,平沼翔太,156.0,34.0,3.0,1.0,0.0,39.0,4.0,2.0,1.0
西武,蛭間拓哉,34.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
西武,古市尊,18.0,8.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
西武,古川雄大,12.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
西武,ボー・タカハシ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,牧野翔矢,61.0,13.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0
西武,松原聖弥,22.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
西武,松本航,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,豆田泰志,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,水上由伸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,村田怜音,82.0,16.0,4.0,0.0,2.0,26.0,2.0,1.0,0.0
西武,モンテル,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
西武,元山飛優,85.0,13.0,8.0,0.0,0.0,21.0,1.0,0.0,0.0
西武,山田陽翔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,山野辺翔,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,山村崇嘉,211.0,52.0,8.0,1.0,4.0,74.0,14.0,2.0,3.0
西武,與座海人,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,Ｅ．ラミレス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西武,渡部聖弥,425.0,110.0,16.0,3.0,12.0,168.0,21.0,4.0,2.0
西武,渡邉勇太朗,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPB,LEAGUE_AVERAGE,79.35448275862069,19.38344827586207,3.193103448275862,0.3627586206896552,1.5117241379310344,27.837241379310345,6.288275862068965,0.8206896551724138,0.5227586206896552
