game_date,stadium_id,top_bottom,bat_order,batter_obp,batter_ops,batter_xbh_rate,batter_vs_rhp_avg,batter_vs_rhp_ops,batter_vs_lhp_avg,batter_vs_lhp_ops
2025-06-29,神宮,0,8,0.2444,0.468,0.027586207,0.195402,0.440613,0.302326,0.682171
2025-06-29,神宮,0,9,0.0,0.0,0.0,0.0,0.0,,
2025-06-29,神宮,1,1,0.1429,0.5,0.037037037,0.130435,0.427536,0.28,0.707692
2025-06-29,神宮,1,2,0.2406,0.5062,0.046052632,0.204301,0.508065,0.173913,0.391304
2025-06-29,神宮,1,3,0.3214,0.6767,0.067114094,0.280488,0.768695,0.264151,0.686077
2025-06-29,神宮,1,4,0.2965,0.6298,0.057761733,0.206704,0.545996,0.432432,1.056691
2025-06-29,神宮,1,5,0.2826,0.669,0.072463768,0.24,0.766667,0.243243,0.567568
2025-06-29,神宮,1,6,0.2739,0.5676,0.048780488,0.204724,0.603693,0.189655,0.496716
2025-06-29,神宮,1,7,0.2949,0.6236,0.048780488,0.25,0.609524,0.37931,0.902113
2025-06-29,神宮,1,8,0.2222,0.4145,0.066666667,0.183673,0.516484,0.235294,0.748366
2025-06-29,神宮,1,9,0.0,0.0,0.0,0.25,0.5,,
2025-06-29,ＺＯＺＯマリン,0,1,0.378,0.7597,0.052631579,0.29661,0.758067,0.313433,0.772848
2025-06-29,ＺＯＺＯマリン,0,2,0.3077,0.6505,0.102564103,0.294118,0.839009,0.166667,0.472222
2025-06-29,ＺＯＺＯマリン,0,3,0.4274,0.8545,0.055555556,0.293233,0.79977,0.4,0.97915
2025-06-29,ＺＯＺＯマリン,0,4,0.3295,0.6274,0.030188679,0.278146,0.715799,0.197531,0.475096
2025-06-29,ＺＯＺＯマリン,0,5,0.3237,0.6231,0.038277512,0.223214,0.629329,0.1875,0.612664
2025-06-29,ＺＯＺＯマリン,0,6,0.2739,0.6346,0.06147541,0.226415,0.726097,0.133333,0.378788
2025-06-29,ＺＯＺＯマリン,0,7,0.4444,0.4444,0.0,0.0,0.4,0.0,0.5
2025-06-29,ＺＯＺＯマリン,0,8,0.3352,0.8025,0.09375,0.27957,0.84201,0.26,0.741429
2025-06-29,ＺＯＺＯマリン,0,9,0.2912,0.6451,0.059782609,0.286822,0.672845,0.285714,0.652597
2025-06-29,ＺＯＺＯマリン,1,1,0.3487,0.7255,0.050420168,0.304348,0.801579,0.243243,0.606376
2025-06-29,ＺＯＺＯマリン,1,2,0.3085,0.7107,0.068783069,0.254386,0.67807,0.3125,0.774816
2025-06-29,ＺＯＺＯマリン,1,3,0.3361,0.648,0.048780488,0.211268,0.598763,0.342105,0.734275
2025-06-29,ＺＯＺＯマリン,1,4,0.2743,0.6162,0.070652174,0.205882,0.598594,0.239437,0.744312
2025-06-29,ＺＯＺＯマリン,1,5,0.3093,0.6629,0.071428571,0.271186,0.691418,0.170213,0.417716
2025-06-29,ＺＯＺＯマリン,1,6,0.2685,0.5993,0.053333333,0.243902,0.745511,0.12963,0.371626
2025-06-29,ＺＯＺＯマリン,1,7,0.25,0.589,0.067357513,0.212389,0.642173,0.140625,0.492518
2025-06-29,ＺＯＺＯマリン,1,8,0.2555,0.5211,0.043165468,0.178082,0.448067,0.276596,0.707856
2025-06-29,ＺＯＺＯマリン,1,9,0.215,0.3782,0.0125,0.192982,0.480368,0.181818,0.538961
2025-07-01,マツダスタジアム,0,1,0.1111,0.3889,0.034482759,0.130435,0.427536,0.241379,0.611494
2025-07-01,マツダスタジアム,0,2,0.1961,0.4044,0.058823529,0.173913,0.512204,0.210526,0.513158
2025-07-01,マツダスタジアム,0,3,0.3068,0.6443,0.065359477,0.280488,0.768695,0.245614,0.639785
2025-07-01,マツダスタジアム,0,4,0.2956,0.6236,0.056939502,0.206704,0.545996,0.415584,1.023558
2025-07-01,マツダスタジアム,0,5,0.275,0.5647,0.048076923,0.204724,0.603693,0.183333,0.492424
2025-07-01,マツダスタジアム,0,6,0.2174,0.5217,0.078947368,0.210526,0.565789,0.166667,0.5
2025-07-01,マツダスタジアム,0,7,0.2963,0.6252,0.047619048,0.25,0.609524,0.375,0.880515
2025-07-01,マツダスタジアム,0,8,0.1935,0.3602,0.063829787,0.183673,0.516484,0.210526,0.671053
2025-07-01,マツダスタジアム,0,9,0.0769,0.0769,0.0,0.0,0.083333,0.0,0.0
2025-07-01,マツダスタジアム,1,1,0.1905,0.3905,0.078125,0.325,0.947093,0.25,0.585714
2025-07-01,マツダスタジアム,1,2,0.322,0.7382,0.064748201,0.238994,0.625895,0.304348,0.88587
2025-07-01,マツダスタジアム,1,3,0.3271,0.6776,0.06122449,0.275168,0.733741,0.302521,0.719421
2025-07-01,マツダスタジアム,1,4,0.3349,0.7964,0.094915254,0.323864,0.866202,0.304762,0.76872
2025-07-01,マツダスタジアム,1,5,0.3491,0.7572,0.083333333,0.265306,0.767812,0.322034,0.788808
2025-07-01,マツダスタジアム,1,6,0.325,0.6949,0.083333333,0.264368,0.6498,0.258621,0.69181
2025-07-01,マツダスタジアム,1,7,0.2556,0.533,0.040178571,0.258929,0.665598,0.168539,0.395343
2025-07-01,マツダスタジアム,1,8,0.2747,0.5031,0.028455285,0.230159,0.561905,0.202381,0.561044
2025-07-01,マツダスタジアム,1,9,0.28,0.6,0.033333333,0.2,0.4,0.266667,0.6
2025-07-01,東京ドーム,0,1,0.3409,0.8409,0.090909091,0.294118,0.860419,0.241379,0.793103
2025-07-01,東京ドーム,0,2,0.3,0.6929,0.065934066,0.287879,0.80303,0.117647,0.284314
2025-07-01,東京ドーム,0,3,0.3196,0.6866,0.06462585,0.251397,0.707644,0.272727,0.633971
2025-07-01,東京ドーム,0,4,0.3352,0.8013,0.097938144,0.261261,0.739618,0.296875,0.928697
2025-07-01,東京ドーム,0,5,0.25,0.4674,0.0,0.285714,0.571429,0.111111,0.311111
2025-07-01,東京ドーム,0,6,0.3382,0.8241,0.091575092,0.244048,0.675059,0.329114,1.134177
2025-07-01,東京ドーム,0,7,0.3029,0.7728,0.113138686,0.221557,0.704483,0.256098,0.912168
2025-07-01,東京ドーム,0,8,0.2574,0.5627,0.058823529,0.25,0.609115,0.210526,0.520243
2025-07-01,東京ドーム,0,9,0.2143,0.4846,0.03539823,0.226667,0.493333,0.176471,0.488562
2025-07-01,東京ドーム,1,1,0.3756,0.7545,0.051643192,0.297521,0.755959,0.308824,0.761924
2025-07-01,東京ドーム,1,2,0.3256,0.6846,0.093023256,0.35,0.909091,0.157895,0.448622
2025-07-01,東京ドーム,1,3,0.4244,0.8452,0.054621849,0.288889,0.792593,0.393939,0.965368
2025-07-01,東京ドーム,1,4,0.3246,0.6175,0.029739777,0.27451,0.707101,0.195122,0.469512
2025-07-01,東京ドーム,1,5,0.3223,0.6372,0.042253521,0.224138,0.651116,0.1875,0.612664
2025-07-01,東京ドーム,1,6,0.2776,0.6514,0.064516129,0.228395,0.747321,0.133333,0.378788
2025-07-01,東京ドーム,1,7,0.3371,0.8048,0.09202454,0.284211,0.845069,0.254902,0.727554
2025-07-01,東京ドーム,1,8,0.1964,0.4094,0.035714286,0.140625,0.356971,0.25,0.58547
2025-07-01,東京ドーム,1,9,0.2667,0.6238,0.075,0.225806,0.697022,0.232558,0.614826
2025-07-01,楽天モバイルパーク,0,1,0.343,0.7128,0.049586777,0.295775,0.78029,0.243243,0.606376
2025-07-01,楽天モバイルパーク,0,2,0.3021,0.6955,0.067357513,0.245763,0.655549,0.3125,0.774816
2025-07-01,楽天モバイルパーク,0,3,0.3413,0.6538,0.047244094,0.216216,0.609365,0.342105,0.734275
2025-07-01,楽天モバイルパーク,0,4,0.2731,0.6134,0.069148936,0.198113,0.576329,0.239437,0.744312
2025-07-01,楽天モバイルパーク,0,5,0.3111,0.67,0.068965517,0.285714,0.710258,0.170213,0.417716
2025-07-01,楽天モバイルパーク,0,6,0.1154,0.1954,0.0,0.0,0.0,0.105263,0.255263
2025-07-01,楽天モバイルパーク,0,7,0.2513,0.5957,0.071428571,0.215517,0.65131,0.140625,0.492518
2025-07-01,楽天モバイルパーク,0,8,0.2857,0.6408,0.067567568,0.263158,0.737307,0.220339,0.538418
2025-07-01,楽天モバイルパーク,0,9,0.259,0.5282,0.042553191,0.186667,0.462222,0.276596,0.707856
2025-07-01,楽天モバイルパーク,1,1,0.3158,0.6349,0.042654028,0.271186,0.706678,0.185714,0.503896
2025-07-01,楽天モバイルパーク,1,2,0.3412,0.7182,0.038910506,0.300699,0.662331,0.333333,0.806349
2025-07-01,楽天モバイルパーク,1,3,0.3529,0.7469,0.058823529,0.24,0.509231,0.625,1.5
2025-07-01,楽天モバイルパーク,1,4,0.3167,0.7573,0.06557377,0.307692,0.717949,0.3,0.818182
2025-07-01,楽天モバイルパーク,1,5,0.3551,0.6951,0.027027027,0.311688,0.693984,0.318182,0.667984
2025-07-01,楽天モバイルパーク,1,6,0.3278,0.671,0.029411765,0.261682,0.627988,0.303571,0.660714
2025-07-01,楽天モバイルパーク,1,7,0.2664,0.6116,0.068441065,0.260606,0.666949,0.218391,0.495137
2025-07-01,楽天モバイルパーク,1,8,0.2101,0.4512,0.049586777,0.197183,0.563024,0.097561,0.240999
2025-07-01,楽天モバイルパーク,1,9,0.3043,0.6176,0.03649635,0.142857,0.426221,0.177778,0.521569
2025-07-01,横浜,0,1,0.3361,0.7169,0.07165109,0.305699,0.795241,0.298969,0.731558
2025-07-01,横浜,0,2,0.1429,0.3571,0.071428571,0.0,0.0,0.166667,0.416667
2025-07-01,横浜,0,3,0.3265,0.7771,0.077777778,0.276243,0.800251,0.246377,0.582126
2025-07-01,横浜,0,4,0.3223,0.6051,0.072992701,0.164384,0.588726,0.282051,0.855897
2025-07-01,横浜,0,5,0.2846,0.6039,0.067010309,0.232,0.672965,0.18,0.486415
2025-07-01,横浜,0,6,0.2697,0.5871,0.062937063,0.28125,0.714183,0.208955,0.526439
2025-07-01,横浜,0,7,0.3333,0.6061,0.03125,0.2,0.582456,0.25,0.557692
2025-07-01,横浜,0,8,0.2222,0.4444,0.051282051,0.1875,0.454082,0.304348,0.681159
2025-07-01,横浜,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,横浜,1,1,0.3463,0.7153,0.056939502,0.248408,0.69251,0.319588,0.77493
2025-07-01,横浜,1,2,0.3013,0.6649,0.066666667,0.264463,0.743194,0.195122,0.522568
2025-07-01,横浜,1,3,0.3731,0.7481,0.064171123,0.271845,0.694342,0.272727,0.702732
2025-07-01,横浜,1,4,0.3463,0.8673,0.108910891,0.264706,0.756809,0.303571,0.905299
2025-07-01,横浜,1,5,0.2,0.3864,0.103174603,0.168675,0.6515,0.233333,0.747917
2025-07-01,横浜,1,6,0.2804,0.5804,0.050847458,0.229167,0.514151,0.229508,0.604792
2025-07-01,横浜,1,7,0.2667,0.5811,0.051282051,0.214286,0.529946,0.254545,0.608612
2025-07-01,横浜,1,8,0.2115,0.4315,0.014705882,0.181818,0.427273,0.142857,0.31677
2025-07-01,横浜,1,9,0.1,0.1526,0.0,0.4,0.971429,0.0,0.0
2025-07-01,沖縄セルラー那覇,0,1,0.3112,0.6691,0.085910653,0.303867,0.764506,0.329787,0.793313
2025-07-01,沖縄セルラー那覇,0,2,0.3256,0.6846,0.054263566,0.298507,0.737999,0.204082,0.624717
2025-07-01,沖縄セルラー那覇,0,3,0.3054,0.5854,0.055555556,0.269231,0.741953,0.2,0.45
2025-07-01,沖縄セルラー那覇,0,4,0.3357,0.7414,0.071942446,0.262857,0.747943,0.256757,0.719167
2025-07-01,沖縄セルラー那覇,0,5,0.2593,0.5926,0.055555556,0.219512,0.638581,0.222222,0.444444
2025-07-01,沖縄セルラー那覇,0,6,0.295,0.6904,0.085972851,0.262774,0.702885,0.242424,0.699605
2025-07-01,沖縄セルラー那覇,0,7,1.0,2.0,0.0,1.0,2.0,,
2025-07-01,沖縄セルラー那覇,0,8,0.2881,0.6296,0.06741573,0.222222,0.588942,0.27907,0.791203
2025-07-01,沖縄セルラー那覇,0,9,0.3443,0.6534,0.032258065,0.289474,0.661567,0.266667,0.694118
2025-07-01,沖縄セルラー那覇,1,1,0.3108,0.6683,0.062695925,0.27027,0.708914,0.247619,0.634199
2025-07-01,沖縄セルラー那覇,1,2,0.3065,0.5638,0.010752688,0.283019,0.652314,0.226415,0.507117
2025-07-01,沖縄セルラー那覇,1,3,0.3399,0.8161,0.078431373,0.33,0.811905,0.276596,0.823582
2025-07-01,沖縄セルラー那覇,1,4,0.3517,0.7563,0.068027211,0.313187,0.791369,0.2125,0.659091
2025-07-01,沖縄セルラー那覇,1,5,0.3023,0.6736,0.069230769,0.225806,0.61973,0.282051,0.807692
2025-07-01,沖縄セルラー那覇,1,6,0.3721,0.8458,0.090909091,0.192308,0.673077,0.5,1.145833
2025-07-01,沖縄セルラー那覇,1,7,0.3067,0.5931,0.039130435,0.248175,0.67011,0.152542,0.419492
2025-07-01,沖縄セルラー那覇,1,8,0.2182,0.4446,0.018181818,0.205882,0.455882,0.2,0.533333
2025-07-01,沖縄セルラー那覇,1,9,0.3058,0.6106,0.053140097,0.227642,0.616343,0.271186,0.643546
2025-07-01,甲子園,0,1,0.3913,0.7071,0.064516129,0.285714,0.835351,0.258065,0.613852
2025-07-01,甲子園,0,2,0.25,0.6204,0.052631579,0.282051,0.692308,0.28125,0.65625
2025-07-01,甲子園,0,3,0.3568,0.7235,0.046931408,0.297468,0.741816,0.272727,0.654917
2025-07-01,甲子園,0,4,0.3595,0.7431,0.05625,0.314607,0.840674,0.201923,0.505656
2025-07-01,甲子園,0,5,0.3361,0.7596,0.068421053,0.227273,0.656818,0.3125,0.754076
2025-07-01,甲子園,0,6,0.2644,0.5692,0.042016807,0.2375,0.58631,0.242424,0.537433
2025-07-01,甲子園,0,7,0.2826,0.5172,0.064516129,0.125,0.339744,0.297297,0.800923
2025-07-01,甲子園,0,8,0.3043,0.6821,0.036144578,0.234043,0.599149,0.333333,0.788172
2025-07-01,甲子園,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,甲子園,1,1,0.3346,0.6967,0.044510386,0.285714,0.70997,0.265625,0.679849
2025-07-01,甲子園,1,2,0.358,0.7021,0.033742331,0.346154,0.822841,0.254545,0.624242
2025-07-01,甲子園,1,3,0.3208,0.7452,0.071428571,0.280702,0.774899,0.234783,0.759261
2025-07-01,甲子園,1,4,0.3421,0.9393,0.136807818,0.307263,1.010609,0.227723,0.769552
2025-07-01,甲子園,1,5,0.3247,0.6548,0.048701299,0.272727,0.714496,0.197917,0.57714
2025-07-01,甲子園,1,6,0.2973,0.6061,0.059210526,0.218391,0.571567,0.264151,0.655412
2025-07-01,甲子園,1,7,0.2361,0.4567,0.023255814,0.176471,0.407994,0.259259,0.592593
2025-07-01,甲子園,1,8,0.2553,0.4826,0.026845638,0.191011,0.43929,0.318182,0.710575
2025-07-01,甲子園,1,9,0.087,0.1324,0.0,0.066667,0.191667,0.0,0.0
2025-07-02,みずほペイペイドーム,0,1,0.2673,0.6989,0.111111111,0.218182,0.700159,0.236842,0.730576
2025-07-02,みずほペイペイドーム,0,2,0.2677,0.5983,0.05511811,0.266667,0.664539,0.137931,0.434928
2025-07-02,みずほペイペイドーム,0,3,0.3333,0.8211,0.088888889,0.283019,0.829879,0.241379,0.793103
2025-07-02,みずほペイペイドーム,0,4,0.337,0.8023,0.095959596,0.26087,0.73153,0.296875,0.928697
2025-07-02,みずほペイペイドーム,0,5,0.3672,0.7406,0.056179775,0.242718,0.663139,0.282609,0.921739
2025-07-02,みずほペイペイドーム,0,6,0.3069,0.783,0.115523466,0.229412,0.720839,0.256098,0.912168
2025-07-02,みずほペイペイドーム,0,7,0.259,0.565,0.057553957,0.252747,0.61092,0.210526,0.520243
2025-07-02,みずほペイペイドーム,0,8,0.3153,0.6769,0.063758389,0.245902,0.692858,0.272727,0.633971
2025-07-02,みずほペイペイドーム,0,9,0.2193,0.4936,0.034782609,0.233766,0.506494,0.176471,0.488562
2025-07-02,みずほペイペイドーム,1,1,0.3733,0.7547,0.055299539,0.296,0.756282,0.308824,0.761924
2025-07-02,みずほペイペイドーム,1,2,0.3361,0.7999,0.090361446,0.295918,0.859261,0.254902,0.727554
2025-07-02,みずほペイペイドーム,1,3,0.4174,0.83,0.053719008,0.282609,0.776696,0.393939,0.965368
2025-07-02,みずほペイペイドーム,1,4,0.321,0.6103,0.029304029,0.269231,0.692449,0.195122,0.469512
2025-07-02,みずほペイペイドーム,1,5,0.2782,0.6516,0.06374502,0.230303,0.745782,0.133333,0.378788
2025-07-02,みずほペイペイドーム,1,6,0.3261,0.6676,0.086956522,0.318182,0.854545,0.157895,0.448622
2025-07-02,みずほペイペイドーム,1,7,0.2969,0.5951,0.046875,0.162791,0.55907,0.357143,0.714286
2025-07-02,みずほペイペイドーム,1,8,0.2553,0.6442,0.073684211,0.210526,0.573854,0.307692,0.961538
2025-07-02,みずほペイペイドーム,1,9,0.3095,0.6813,0.083333333,0.271186,0.72424,0.285714,0.732143
2025-07-02,マツダスタジアム,0,1,0.25,0.5682,0.03125,0.130435,0.46087,0.272727,0.677922
2025-07-02,マツダスタジアム,0,2,0.3043,0.6034,0.032051282,0.27551,0.677898,0.204545,0.482592
2025-07-02,マツダスタジアム,0,3,0.2872,0.6012,0.062893082,0.277108,0.759822,0.225806,0.590034
2025-07-02,マツダスタジアム,0,4,0.3014,0.6279,0.055749129,0.20442,0.540202,0.417722,1.03474
2025-07-02,マツダスタジアム,0,5,0.2805,0.5778,0.051886792,0.204724,0.608667,0.190476,0.516218
2025-07-02,マツダスタジアム,0,6,0.3416,0.7104,0.041666667,0.25,0.750623,0.235294,0.551084
2025-07-02,マツダスタジアム,0,7,0.1905,0.3484,0.047619048,0.166667,0.480769,0.0,0.125
2025-07-02,マツダスタジアム,0,8,0.2222,0.3987,0.060606061,0.18,0.506415,0.219512,0.687361
2025-07-02,マツダスタジアム,0,9,0.125,0.25,0.0,0.2,0.4,0.0,0.0
2025-07-02,マツダスタジアム,1,1,0.3125,0.7255,0.095652174,0.324324,0.828592,0.232877,0.64672
2025-07-02,マツダスタジアム,1,2,0.2834,0.5184,0.027888446,0.24031,0.583818,0.2,0.554799
2025-07-02,マツダスタジアム,1,3,0.3227,0.6677,0.06,0.270968,0.719021,0.302521,0.719421
2025-07-02,マツダスタジアム,1,4,0.3364,0.7965,0.093333333,0.325967,0.864308,0.304762,0.76872
2025-07-02,マツダスタジアム,1,5,0.3514,0.7882,0.086486486,0.27451,0.805583,0.322034,0.788808
2025-07-02,マツダスタジアム,1,6,0.3175,0.7416,0.066901408,0.236364,0.633838,0.304348,0.88587
2025-07-02,マツダスタジアム,1,7,0.3214,0.6851,0.08125,0.255556,0.628655,0.271186,0.712907
2025-07-02,マツダスタジアム,1,8,0.2541,0.5293,0.03930131,0.258621,0.659946,0.168539,0.395343
2025-07-02,マツダスタジアム,1,9,0.0526,0.1053,0.0,0.0,0.0,0.166667,0.333333
2025-07-02,楽天モバイルパーク,0,1,0.3374,0.7006,0.048780488,0.287671,0.760108,0.243243,0.606376
2025-07-02,楽天モバイルパーク,0,2,0.2959,0.6809,0.065989848,0.237705,0.634477,0.3125,0.774816
2025-07-02,楽天モバイルパーク,0,3,0.3385,0.6488,0.045801527,0.217949,0.604274,0.342105,0.734275
2025-07-02,楽天モバイルパーク,0,4,0.2719,0.6106,0.067708333,0.190909,0.555662,0.239437,0.744312
2025-07-02,楽天モバイルパーク,0,5,0.3102,0.6667,0.067226891,0.276923,0.698901,0.170213,0.417716
2025-07-02,楽天モバイルパーク,0,6,0.2525,0.5968,0.070351759,0.218487,0.651589,0.140625,0.492518
2025-07-02,楽天モバイルパーク,0,7,0.3222,0.6571,0.048780488,0.228571,0.597961,0.269504,0.75493
2025-07-02,楽天モバイルパーク,0,8,0.2676,0.5403,0.041666667,0.194805,0.484848,0.276596,0.707856
2025-07-02,楽天モバイルパーク,0,9,0.2822,0.5725,0.042424242,0.27619,0.63631,0.183673,0.436028
2025-07-02,楽天モバイルパーク,1,1,0.3178,0.6355,0.041666667,0.272727,0.710444,0.183099,0.497111
2025-07-02,楽天モバイルパーク,1,2,0.3423,0.7173,0.038167939,0.29932,0.658009,0.333333,0.812369
2025-07-02,楽天モバイルパーク,1,3,0.3784,0.795,0.054054054,0.285714,0.596059,0.625,1.5
2025-07-02,楽天モバイルパーク,1,4,0.3077,0.7296,0.060606061,0.302326,0.697674,0.285714,0.780538
2025-07-02,楽天モバイルパーク,1,5,0.3661,0.7218,0.034482759,0.320988,0.72759,0.318182,0.667984
2025-07-02,楽天モバイルパーク,1,6,0.0,0.0,0.0,0.0,0.0,,
2025-07-02,楽天モバイルパーク,1,7,0.3387,0.6893,0.028571429,0.279279,0.664376,0.303571,0.660714
2025-07-02,楽天モバイルパーク,1,8,0.2652,0.6076,0.067164179,0.258824,0.659189,0.218391,0.495137
2025-07-02,楽天モバイルパーク,1,9,0.2222,0.4269,0.0,0.076923,0.21978,0.333333,0.666667
2025-07-02,横浜,0,1,0.325,0.7712,0.076642336,0.28022,0.806593,0.236111,0.558333
2025-07-02,横浜,0,2,0.3306,0.7045,0.070769231,0.304124,0.791344,0.29,0.710189
2025-07-02,横浜,0,3,0.4,0.8286,0.057142857,0.25,0.6625,0.285714,0.690476
2025-07-02,横浜,0,4,0.32,0.6307,0.078014184,0.162162,0.581388,0.285714,0.915094
2025-07-02,横浜,0,5,0.2761,0.5851,0.065656566,0.230159,0.667896,0.169811,0.459569
2025-07-02,横浜,0,6,0.2642,0.5749,0.061643836,0.28125,0.714183,0.2,0.504305
2025-07-02,横浜,0,7,0.266,0.5993,0.051724138,0.23,0.613585,0.0,0.111111
2025-07-02,横浜,0,8,0.2333,0.5,0.061728395,0.1875,0.454082,0.32,0.746154
2025-07-02,横浜,0,9,0.15,0.3,0.0,0.090909,0.181818,0.2,0.4
2025-07-02,横浜,1,1,0.3493,0.7177,0.056140351,0.248408,0.69251,0.32,0.777387
2025-07-02,横浜,1,2,0.3,0.6605,0.065502183,0.264463,0.743194,0.2,0.527451
2025-07-02,横浜,1,3,0.3696,0.7405,0.062827225,0.271845,0.694342,0.271429,0.691429
2025-07-02,横浜,1,4,0.3532,0.8717,0.107491857,0.264706,0.756809,0.300885,0.912839
2025-07-02,横浜,1,5,0.3623,0.8703,0.07079646,0.258065,0.735484,0.307692,0.756708
2025-07-02,横浜,1,6,0.0476,0.0952,0.0,0.125,0.25,0.0,0.0
2025-07-02,横浜,1,7,0.2818,0.5828,0.049586777,0.229167,0.514151,0.234375,0.607537
2025-07-02,横浜,1,8,0.2,0.4075,0.014084507,0.181818,0.427273,0.125,0.278846
2025-07-02,横浜,1,9,0.1429,0.2857,0.0,0.166667,0.333333,0.0,0.0
2025-07-02,沖縄セルラー那覇,0,1,0.3492,0.7176,0.046875,0.3,0.752778,0.266667,0.694118
2025-07-02,沖縄セルラー那覇,0,2,0.3308,0.6945,0.052631579,0.309859,0.752077,0.204082,0.624717
2025-07-02,沖縄セルラー那覇,0,3,0.3041,0.5833,0.053846154,0.268293,0.73121,0.2,0.45
2025-07-02,沖縄セルラー那覇,0,4,0.3421,0.8119,0.08974359,0.280822,0.734335,0.347826,0.944964
2025-07-02,沖縄セルラー那覇,0,5,0.2586,0.6404,0.068965517,0.222222,0.693056,0.222222,0.444444
2025-07-02,沖縄セルラー那覇,0,6,0.3345,0.7377,0.070921986,0.26257,0.74253,0.256757,0.719167
2025-07-02,沖縄セルラー那覇,0,7,0.2943,0.6913,0.088888889,0.262411,0.704353,0.242424,0.699605
2025-07-02,沖縄セルラー那覇,0,8,0.25,0.5,0.0,0.25,0.5,,
2025-07-02,沖縄セルラー那覇,0,9,0.3077,0.663,0.059760956,0.240506,0.594611,0.271429,0.801504
2025-07-02,沖縄セルラー那覇,1,1,0.3111,0.6675,0.061919505,0.26455,0.694694,0.247619,0.634199
2025-07-02,沖縄セルラー那覇,1,2,0.1538,0.3205,0.1,0.142857,0.535714,0.0,0.0
2025-07-02,沖縄セルラー那覇,1,3,0.3312,0.7948,0.076433121,0.317308,0.781316,0.276596,0.823582
2025-07-02,沖縄セルラー那覇,1,4,0.3537,0.7598,0.067114094,0.317204,0.795545,0.2125,0.659091
2025-07-02,沖縄セルラー那覇,1,5,0.3015,0.6682,0.068181818,0.221519,0.612558,0.282051,0.807692
2025-07-02,沖縄セルラー那覇,1,6,0.31,0.5972,0.038461538,0.25,0.674145,0.152542,0.419492
2025-07-02,沖縄セルラー那覇,1,7,0.3778,0.768,0.066666667,0.227273,0.592727,0.5,1.154412
2025-07-02,沖縄セルラー那覇,1,8,0.3014,0.6014,0.052380952,0.224,0.606964,0.271186,0.643546
2025-07-02,沖縄セルラー那覇,1,9,0.2391,0.4534,0.043478261,0.166667,0.397436,0.176471,0.557276
2025-07-02,甲子園,0,1,0.3571,0.6905,0.071428571,0.288462,0.845533,0.242424,0.578283
2025-07-02,甲子園,0,2,0.25,0.5833,0.05,0.268293,0.674797,0.272727,0.636364
2025-07-02,甲子園,0,3,0.3547,0.7188,0.046263345,0.296296,0.736094,0.272727,0.654917
2025-07-02,甲子園,0,4,0.3659,0.756,0.055555556,0.320442,0.848325,0.209524,0.519048
2025-07-02,甲子園,0,5,0.3415,0.7676,0.067010309,0.238938,0.673933,0.307692,0.742857
2025-07-02,甲子園,0,6,0.2637,0.5661,0.040650407,0.240964,0.589115,0.235294,0.521849
2025-07-02,甲子園,0,7,0.2834,0.5258,0.072916667,0.137255,0.377897,0.297297,0.800923
2025-07-02,甲子園,0,8,0.3466,0.6905,0.02970297,0.26087,0.671482,0.272727,0.647879
2025-07-02,甲子園,0,9,0.0833,0.2917,0.045454545,0.2,0.7,0.0,0.0
2025-07-02,甲子園,1,1,0.3411,0.7182,0.049853372,0.292135,0.725612,0.271318,0.69725
2025-07-02,甲子園,1,2,0.3563,0.7031,0.036363636,0.350318,0.836235,0.252252,0.618933
2025-07-02,甲子園,1,3,0.3197,0.7414,0.070552147,0.281609,0.773076,0.232759,0.752963
2025-07-02,甲子園,1,4,0.3448,0.943,0.138263666,0.309392,1.018993,0.22549,0.76221
2025-07-02,甲子園,1,5,0.3277,0.661,0.048076923,0.273743,0.713715,0.206186,0.590851
2025-07-02,甲子園,1,6,0.4,0.9,0.074074074,0.263158,0.526316,0.428571,1.214286
2025-07-02,甲子園,1,7,0.2474,0.4672,0.026315789,0.184783,0.425272,0.318182,0.710575
2025-07-02,甲子園,1,8,0.2819,0.5229,0.056994819,0.235294,0.672316,0.285714,0.75105
2025-07-02,甲子園,1,9,0.1,0.2,0.0,0.0,0.0,0.142857,0.285714
2025-07-03,みずほペイペイドーム,0,1,0.2762,0.7105,0.106796117,0.232143,0.722906,0.243902,0.725745
2025-07-03,みずほペイペイドーム,0,2,0.2979,0.6842,0.063157895,0.285714,0.78609,0.117647,0.284314
2025-07-03,みずほペイペイドーム,0,3,0.3441,0.85,0.096774194,0.283019,0.829879,0.28125,0.875
2025-07-03,みずほペイペイドーム,0,4,0.3324,0.7897,0.094059406,0.258621,0.725485,0.283582,0.888665
2025-07-03,みずほペイペイドーム,0,5,0.3096,0.782,0.113879004,0.229412,0.720839,0.25,0.905914
2025-07-03,みずほペイペイドーム,0,6,0.3357,0.8138,0.089928058,0.239766,0.667386,0.325,1.120604
2025-07-03,みずほペイペイドーム,0,7,0.3177,0.6814,0.062913907,0.245902,0.692858,0.282609,0.649319
2025-07-03,みずほペイペイドーム,0,8,0.2857,0.5616,0.015873016,0.25,0.658333,0.210526,0.460526
2025-07-03,みずほペイペイドーム,0,9,0.2222,0.4918,0.033898305,0.233766,0.516317,0.166667,0.461988
2025-07-03,みずほペイペイドーム,1,1,0.371,0.7498,0.054298643,0.296,0.756282,0.305556,0.747863
