game_date,game_id,team_id,target_game_runs,n_offensive_innings,opponent_team_id,top_bottom,home_away,stadium_id,starting_pitcher_id,current_pitcher_id,team_avg_runs_7d,opponent_avg_runs_7d,opponent_avg_runs_allowed_7d,opponent_starter_era,pitcher_era_before_inning,game_date_dt,top_bottom_cat,team_avg_runs_7d_bin,opponent_avg_runs_7d_bin,opponent_avg_runs_allowed_7d_bin,opponent_starter_era_bin,pitcher_era_before_inning_bin
2025/5/9,pl2025050904,楽天,1,9,日本ハム,0,Away,エスコンフィールド,P_0025,P_0025,4.75,3.0,2.4,7.6567,7.6567,2025-05-09,top,high,mid,low_allowed,very_high,very_high
2025/5/9,pl2025050904,日本ハム,2,8,楽天,1,Home,エスコンフィールド,P_0200,P_0200,3.0,4.75,4.5,6.9828,6.9828,2025-05-09,bottom,mid,high,high_allowed,very_high,very_high
2025/5/9,pl2025050905,ロッテ,0,9,西武,0,Away,大宮,P_0221,P_0221,2.8,2.6,3.8,3.375,3.375,2025-05-09,top,mid,mid,mid_allowed,good,good
2025/5/9,pl2025050905,西武,1,8,ロッテ,1,Home,大宮,P_0086,P_0086,2.6,2.8,3.8,8.3189,8.3189,2025-05-09,bottom,mid,mid,mid_allowed,very_high,very_high
2025/5/9,pl2025050906,ソフトバンク,11,9,オリックス,0,Away,京セラドーム大阪,P_0167,P_0167,4.5,3.2,4.6,8.7831,8.7831,2025-05-09,top,high,mid,high_allowed,very_high,very_high
2025/5/9,pl2025050906,オリックス,1,9,ソフトバンク,1,Home,京セラドーム大阪,P_0033,P_0033,3.2,4.5,2.1666666666666665,8.498,8.498,2025-05-09,bottom,mid,high,low_allowed,very_high,very_high
2025/5/10,cl2025051001,巨人,3,9,ヤクルト,0,Away,神宮,P_0174,P_0174,2.1666666666666665,2.8,4.0,9.2903,9.2903,2025-05-10,top,low,mid,high_allowed,very_high,very_high
2025/5/10,cl2025051001,ヤクルト,2,9,巨人,1,Home,神宮,P_0212,P_0212,2.8,2.1666666666666665,4.666666666666667,5.4,5.4,2025-05-10,bottom,mid,low,high_allowed,high,high
2025/5/10,cl2025051002,広島,5,9,ＤｅＮＡ,0,Away,横浜,P_0071,P_0101,4.6,2.0,1.5,8.561,8.561,2025-05-10,top,high,low,low_allowed,very_high,very_high
2025/5/10,cl2025051002,ＤｅＮＡ,3,9,広島,1,Home,横浜,P_0057,P_0057,2.0,4.6,2.2,6.2652,6.2652,2025-05-10,bottom,low,high,low_allowed,very_high,very_high
2025/5/10,cl2025051003,中日,0,9,阪神,0,Away,甲子園,P_0019,P_0019,1.4,6.0,2.8,6.205,6.205,2025-05-10,top,low,very_high,mid_allowed,very_high,very_high
2025/5/10,cl2025051003,阪神,2,8,中日,1,Home,甲子園,P_0012,P_0012,6.0,1.4,3.4,8.625,8.625,2025-05-10,bottom,very_high,low,mid_allowed,very_high,very_high
2025/5/10,pl2025051004,楽天,7,9,日本ハム,0,Away,エスコンフィールド,P_0066,P_0066,4.0,2.833333333333333,2.1666666666666665,6.7839,6.7839,2025-05-10,top,high,mid,low_allowed,very_high,very_high
2025/5/10,pl2025051004,日本ハム,8,8,楽天,1,Home,エスコンフィールド,P_0076,P_0076,2.833333333333333,4.0,4.0,8.8302,8.8302,2025-05-10,bottom,mid,high,high_allowed,very_high,very_high
2025/5/10,pl2025051005,ロッテ,0,9,西武,0,Away,ベルーナドーム,P_0024,P_0024,2.2,2.333333333333333,3.1666666666666665,5.5415,5.5415,2025-05-10,top,low,low,mid_allowed,high,high
2025/5/10,pl2025051005,西武,7,8,ロッテ,1,Home,ベルーナドーム,P_0153,P_0153,2.333333333333333,2.2,3.2,8.6218,8.6218,2025-05-10,bottom,low,low,mid_allowed,very_high,very_high
2025/5/10,pl2025051006,ソフトバンク,1,9,オリックス,0,Away,京セラドーム大阪,P_0154,P_0154,5.666666666666667,2.833333333333333,5.666666666666667,8.8571,8.8571,2025-05-10,top,very_high,mid,very_high_allowed,very_high,very_high
2025/5/10,pl2025051006,オリックス,6,8,ソフトバンク,1,Home,京セラドーム大阪,P_0085,P_0085,2.833333333333333,5.666666666666667,1.8333333333333333,6.2845,6.2845,2025-05-10,bottom,mid,very_high,low_allowed,very_high,very_high
2025/5/11,cl2025051101,巨人,1,9,ヤクルト,0,Away,神宮,P_0041,P_0041,2.6666666666666665,3.0,3.2,9.6667,9.6667,2025-05-11,top,mid,mid,mid_allowed,very_high,very_high
2025/5/11,cl2025051101,ヤクルト,2,8,巨人,1,Home,神宮,P_0003,P_0003,3.0,2.6666666666666665,4.833333333333333,11.2075,11.2075,2025-05-11,bottom,mid,mid,high_allowed,very_high,very_high
2025/5/11,cl2025051102,広島,2,9,ＤｅＮＡ,0,Away,横浜,P_0011,P_0011,5.2,2.333333333333333,2.333333333333333,5.9786,5.9786,2025-05-11,top,high,low,low_allowed,high,high
2025/5/11,cl2025051102,ＤｅＮＡ,4,8,広島,1,Home,横浜,P_0156,P_0156,2.333333333333333,5.2,2.8,7.1053,7.1053,2025-05-11,bottom,low,high,mid_allowed,very_high,very_high
2025/5/11,cl2025051103,中日,0,9,阪神,0,Away,甲子園,P_0108,P_0108,1.4,5.0,2.6,6.0612,6.0612,2025-05-11,top,low,high,mid_allowed,very_high,very_high
2025/5/11,cl2025051103,阪神,1,8,中日,1,Home,甲子園,P_0051,P_0051,5.0,1.4,3.4,6.5294,6.5294,2025-05-11,bottom,high,low,mid_allowed,very_high,very_high
2025/5/11,pl2025051104,楽天,0,9,日本ハム,0,Away,エスコンフィールド,P_0210,P_0210,5.4,3.6666666666666665,2.6666666666666665,8.4627,8.4627,2025-05-11,top,high,mid,mid_allowed,very_high,very_high
2025/5/11,pl2025051104,日本ハム,4,8,楽天,1,Home,エスコンフィールド,P_0163,P_0163,3.6666666666666665,5.4,4.2,8.2105,8.2105,2025-05-11,bottom,mid,high,high_allowed,very_high,very_high
2025/5/11,pl2025051105,ロッテ,0,9,西武,0,Away,ベルーナドーム,P_0176,P_0176,2.2,2.833333333333333,2.6666666666666665,6.8961,6.8961,2025-05-11,top,low,mid,mid_allowed,very_high,very_high
2025/5/11,pl2025051105,西武,10,8,ロッテ,1,Home,ベルーナドーム,P_0166,P_0166,2.833333333333333,2.2,3.6,7.292,7.292,2025-05-11,bottom,mid,low,mid_allowed,very_high,very_high
2025/5/11,pl2025051106,ソフトバンク,7,9,オリックス,0,Away,京セラドーム大阪,P_0194,P_0194,5.0,2.6666666666666665,5.833333333333333,6.1765,6.1765,2025-05-11,top,high,mid,very_high_allowed,very_high,very_high
2025/5/11,pl2025051106,オリックス,1,9,ソフトバンク,1,Home,京セラドーム大阪,P_0127,P_0127,2.6666666666666665,5.0,2.833333333333333,7.791,7.791,2025-05-11,bottom,mid,high,mid_allowed,very_high,very_high
2025/5/13,cl2025051301,阪神,1,12,ＤｅＮＡ,0,Away,ハードオフ新潟,P_0161,P_0161,3.5,3.0,2.4,6.4478,6.4478,2025-05-13,top,mid,mid,low_allowed,very_high,very_high
2025/5/13,cl2025051301,ＤｅＮＡ,1,12,阪神,1,Home,ハードオフ新潟,P_0134,P_0134,3.0,3.5,1.75,7.7625,7.7625,2025-05-13,bottom,mid,mid,low_allowed,very_high,very_high
2025/5/13,cl2025051302,ヤクルト,4,9,中日,0,Away,豊橋,P_0219,P_0219,3.0,0.5,1.75,10.125,10.125,2025-05-13,top,mid,low,low_allowed,very_high,very_high
2025/5/13,cl2025051302,中日,5,8,ヤクルト,1,Home,豊橋,P_0155,P_0155,0.5,3.0,2.75,6.1927,6.1927,2025-05-13,bottom,low,mid,mid_allowed,very_high,very_high
2025/5/13,cl2025051303,巨人,4,12,広島,0,Away,マツダスタジアム,P_0326,P_0062,2.6,3.75,3.5,8.0085,8.0085,2025-05-13,top,mid,mid,mid_allowed,very_high,very_high
2025/5/13,cl2025051303,広島,5,12,巨人,1,Home,マツダスタジアム,P_0001,P_0001,3.75,2.6,4.0,10.3605,10.3605,2025-05-13,bottom,mid,mid,high_allowed,very_high,very_high
2025/5/13,pl2025051304,オリックス,0,9,日本ハム,0,Away,エスコンフィールド,P_0271,P_0136,2.6,4.6,2.6,7.3108,7.3108,2025-05-13,top,mid,high,mid_allowed,very_high,very_high
2025/5/13,pl2025051304,日本ハム,7,8,オリックス,1,Home,エスコンフィールド,P_0075,P_0075,4.6,2.6,5.6,8.0677,8.0677,2025-05-13,bottom,high,mid,very_high_allowed,very_high,very_high
2025/5/13,pl2025051305,ロッテ,3,9,楽天,0,Away,楽天モバイルパーク,P_0045,P_0231,1.75,2.75,5.25,7.2402,7.2402,2025-05-13,top,low,mid,high_allowed,very_high,very_high
2025/5/13,pl2025051305,楽天,4,9,ロッテ,1,Home,楽天モバイルパーク,P_0034,P_0034,2.75,1.75,5.25,8.0426,8.0426,2025-05-13,bottom,mid,low,high_allowed,very_high,very_high
2025/5/13,pl2025051306,西武,1,9,ソフトバンク,0,Away,京セラドーム大阪,P_0137,P_0137,5.0,6.0,3.0,5.7026,5.7026,2025-05-13,top,high,very_high,mid_allowed,high,high
2025/5/13,pl2025051306,ソフトバンク,6,8,西武,1,Home,京セラドーム大阪,P_0190,P_0190,6.0,5.0,2.2,8.1628,8.1628,2025-05-13,bottom,very_high,high,low_allowed,very_high,very_high
2025/5/14,cl2025051401,ヤクルト,0,9,中日,0,Away,バンテリンドーム,P_0215,P_0215,3.2,1.75,2.0,8.8269,8.8269,2025-05-14,top,mid,low,low_allowed,very_high,very_high
2025/5/14,cl2025051401,中日,2,8,ヤクルト,1,Home,バンテリンドーム,P_0241,P_0241,1.75,3.2,3.2,,,2025-05-14,bottom,low,mid,mid_allowed,unknown,unknown
2025/5/14,cl2025051402,巨人,0,9,広島,0,Away,マツダスタジアム,P_0139,P_0139,3.2,4.0,3.6,6.9677,6.9677,2025-05-14,top,mid,high,mid_allowed,very_high,very_high
2025/5/14,cl2025051402,広島,3,8,巨人,1,Home,マツダスタジアム,P_0133,P_0133,4.0,3.2,3.6,6.84,6.84,2025-05-14,bottom,high,mid,mid_allowed,very_high,very_high
2025/5/14,pl2025051403,オリックス,9,9,日本ハム,0,Away,エスコンフィールド,P_0150,P_0150,2.0,4.6,2.0,6.6064,6.6064,2025-05-14,top,low,high,low_allowed,very_high,very_high
2025/5/14,pl2025051403,日本ハム,5,9,オリックス,1,Home,エスコンフィールド,P_0026,P_0026,4.6,2.0,5.6,7.5,7.5,2025-05-14,bottom,high,low,very_high_allowed,very_high,very_high
2025/5/14,pl2025051404,ロッテ,0,9,楽天,0,Away,楽天モバイルパーク,P_0242,P_0242,2.0,3.0,4.8,7.7143,7.7143,2025-05-14,top,low,mid,high_allowed,very_high,very_high
2025/5/14,pl2025051404,楽天,4,8,ロッテ,1,Home,楽天モバイルパーク,P_0128,P_0128,3.0,2.0,5.0,9.1607,9.1607,2025-05-14,bottom,mid,low,high_allowed,very_high,very_high
2025/5/14,pl2025051405,西武,3,9,ソフトバンク,0,Away,みずほペイペイドーム,P_0191,P_0191,5.2,5.2,3.2,9.6923,9.6923,2025-05-14,top,high,high,mid_allowed,very_high,very_high
2025/5/14,pl2025051405,ソフトバンク,1,9,西武,1,Home,みずほペイペイドーム,P_0244,P_0244,5.2,5.2,1.4,8.8714,8.8714,2025-05-14,bottom,high,high,low_allowed,very_high,very_high
2025/5/15,cl2025051501,阪神,0,9,ＤｅＮＡ,0,Away,横浜,P_0135,P_0135,1.3333333333333333,3.0,2.75,7.6107,7.6107,2025-05-15,top,low,mid,mid_allowed,very_high,very_high
2025/5/15,cl2025051501,ＤｅＮＡ,1,8,阪神,1,Home,横浜,P_0160,P_0160,3.0,1.3333333333333333,0.3333333333333333,6.1364,6.1364,2025-05-15,bottom,mid,low,low_allowed,very_high,very_high
2025/5/15,cl2025051502,巨人,1,9,広島,0,Away,マツダスタジアム,P_0181,P_0181,2.0,3.6,3.0,7.1719,7.1719,2025-05-15,top,low,mid,mid_allowed,very_high,very_high
2025/5/15,cl2025051502,広島,5,8,巨人,1,Home,マツダスタジアム,P_0015,P_0015,3.6,2.0,3.4,6.3947,6.3947,2025-05-15,bottom,mid,low,mid_allowed,very_high,very_high
2025/5/15,pl2025051503,オリックス,0,9,日本ハム,0,Away,エスコンフィールド,P_0245,P_0245,3.4,5.2,3.4,9.2045,9.2045,2025-05-15,top,mid,high,mid_allowed,very_high,very_high
2025/5/15,pl2025051503,日本ハム,7,8,オリックス,1,Home,エスコンフィールド,P_0246,P_0246,5.2,3.4,6.2,8.1,8.1,2025-05-15,bottom,high,mid,very_high_allowed,very_high,very_high
2025/5/15,pl2025051504,ロッテ,5,9,楽天,0,Away,東京ドーム,P_0293,P_0027,0.6,3.2,3.4,6.9911,6.9911,2025-05-15,top,low,mid,mid_allowed,very_high,very_high
2025/5/15,pl2025051504,楽天,2,9,ロッテ,1,Home,東京ドーム,P_0237,P_0237,3.2,0.6,5.2,6.75,6.75,2025-05-15,bottom,mid,low,high_allowed,very_high,very_high
2025/5/15,pl2025051505,西武,0,9,ソフトバンク,0,Away,みずほペイペイドーム,P_0151,P_0151,4.4,5.2,2.4,8.6205,8.6205,2025-05-15,top,high,high,low_allowed,very_high,very_high
2025/5/15,pl2025051505,ソフトバンク,5,8,西武,1,Home,みずほペイペイドーム,P_0111,P_0111,5.2,4.4,1.4,8.0139,8.0139,2025-05-15,bottom,high,high,low_allowed,very_high,very_high
2025/5/16,cl2025051601,中日,2,9,巨人,0,Away,東京ドーム,P_0040,P_0040,1.75,1.8333333333333333,3.6666666666666665,7.0588,7.0588,2025-05-16,top,low,low,mid_allowed,very_high,very_high
2025/5/16,cl2025051601,巨人,4,8,中日,1,Home,東京ドーム,P_0229,P_0229,1.8333333333333333,1.75,1.75,7.875,7.875,2025-05-16,bottom,low,low,low_allowed,very_high,very_high
2025/5/16,cl2025051602,ＤｅＮＡ,8,9,ヤクルト,0,Away,神宮,P_0138,P_0138,2.6,2.6,2.6,8.191,8.191,2025-05-16,top,mid,mid,mid_allowed,very_high,very_high
2025/5/16,cl2025051602,ヤクルト,6,9,ＤｅＮＡ,1,Home,神宮,P_0050,P_0050,2.6,2.6,2.2,7.7368,7.7368,2025-05-16,bottom,mid,mid,low_allowed,very_high,very_high
2025/5/16,cl2025051603,広島,4,9,阪神,0,Away,甲子園,P_0019,P_0019,3.8333333333333335,1.0,0.5,6.1875,6.1875,2025-05-16,top,mid,low,low_allowed,very_high,very_high
2025/5/16,cl2025051603,阪神,2,9,広島,1,Home,甲子園,P_0018,P_0018,1.0,3.8333333333333335,2.6666666666666665,6.1364,6.1364,2025-05-16,bottom,low,mid,mid_allowed,very_high,very_high
2025/5/16,pl2025051604,オリックス,0,9,西武,0,Away,ベルーナドーム,P_0065,P_0065,2.833333333333333,3.6666666666666665,2.0,7.9342,7.9342,2025-05-16,top,mid,mid,low_allowed,very_high,very_high
2025/5/16,pl2025051604,西武,3,8,オリックス,1,Home,ベルーナドーム,P_0167,P_0167,3.6666666666666665,2.833333333333333,6.333333333333333,8.7606,8.7606,2025-05-16,bottom,mid,mid,very_high_allowed,very_high,very_high
2025/5/16,pl2025051605,日本ハム,8,9,ロッテ,0,Away,ＺＯＺＯマリン,P_0171,P_0171,5.5,1.3333333333333333,4.666666666666667,7.5524,7.5524,2025-05-16,top,very_high,low,high_allowed,very_high,very_high
2025/5/16,pl2025051605,ロッテ,0,9,日本ハム,1,Home,ＺＯＺＯマリン,P_0170,P_0170,1.3333333333333333,5.5,2.833333333333333,7.4287,7.4287,2025-05-16,bottom,low,very_high,mid_allowed,very_high,very_high
2025/5/16,pl2025051606,楽天,5,9,ソフトバンク,0,Away,みずほペイペイドーム,P_0033,P_0033,3.0,5.166666666666667,2.0,8.5516,8.5516,2025-05-16,top,mid,high,low_allowed,very_high,very_high
2025/5/16,pl2025051606,ソフトバンク,1,9,楽天,1,Home,みずほペイペイドーム,P_0183,P_0183,5.166666666666667,3.0,3.6666666666666665,8.7188,8.7188,2025-05-16,bottom,high,mid,mid_allowed,very_high,very_high
2025/5/17,cl2025051701,中日,0,9,巨人,0,Away,東京ドーム,P_0212,P_0212,1.8,2.1666666666666665,3.1666666666666665,7.2692,7.2692,2025-05-17,top,low,low,mid_allowed,very_high,very_high
2025/5/17,cl2025051701,巨人,1,8,中日,1,Home,東京ドーム,P_0012,P_0012,2.1666666666666665,1.8,2.2,8.5263,8.5263,2025-05-17,bottom,low,low,low_allowed,very_high,very_high
2025/5/17,cl2025051702,ＤｅＮＡ,6,9,ヤクルト,0,Away,神宮,P_0168,P_0168,3.4,2.8,3.8,7.1209,7.1209,2025-05-17,top,mid,mid,mid_allowed,very_high,very_high
2025/5/17,cl2025051702,ヤクルト,7,8,ＤｅＮＡ,1,Home,神宮,P_0071,P_0101,2.8,3.4,2.8,7.83,7.83,2025-05-17,bottom,mid,mid,mid_allowed,very_high,very_high
2025/5/17,cl2025051703,広島,2,9,阪神,0,Away,甲子園,P_0220,P_0220,4.0,1.2,1.2,9.8182,9.8182,2025-05-17,top,high,low,low_allowed,very_high,very_high
2025/5/17,cl2025051703,阪神,5,8,広島,1,Home,甲子園,P_0057,P_0057,1.2,4.0,2.333333333333333,6.3606,6.3606,2025-05-17,bottom,low,high,low_allowed,very_high,very_high
2025/5/17,pl2025051704,オリックス,2,10,西武,0,Away,ベルーナドーム,P_0024,P_0024,2.6666666666666665,4.0,2.0,5.336,5.336,2025-05-17,top,mid,high,low_allowed,high,high
2025/5/17,pl2025051704,西武,3,10,オリックス,1,Home,ベルーナドーム,P_0011,P_0235,4.0,2.6666666666666665,5.0,7.256,7.256,2025-05-17,bottom,high,mid,high_allowed,very_high,very_high
2025/5/17,pl2025051706,楽天,1,9,ソフトバンク,0,Away,みずほペイペイドーム,P_0085,P_0085,3.6666666666666665,3.5,2.6666666666666665,6.2964,6.2964,2025-05-17,top,mid,mid,mid_allowed,very_high,very_high
2025/5/17,pl2025051706,ソフトバンク,2,8,楽天,1,Home,みずほペイペイドーム,P_0084,P_0084,3.5,3.6666666666666665,3.5,8.8235,8.8235,2025-05-17,bottom,mid,mid,mid_allowed,very_high,very_high
2025/5/18,cl2025051801,中日,7,9,巨人,0,Away,東京ドーム,P_0003,P_0003,1.8,1.8333333333333333,2.833333333333333,10.5811,10.5811,2025-05-18,top,low,low,mid_allowed,very_high,very_high
2025/5/18,cl2025051801,巨人,4,9,中日,1,Home,東京ドーム,P_0051,P_0051,1.8333333333333333,1.8,2.0,7.0568,7.0568,2025-05-18,bottom,low,low,low_allowed,very_high,very_high
2025/5/18,cl2025051802,ＤｅＮＡ,10,9,ヤクルト,0,Away,神宮,P_0186,P_0186,4.0,3.8,4.4,10.7069,10.7069,2025-05-18,top,high,mid,high_allowed,very_high,very_high
2025/5/18,cl2025051802,ヤクルト,2,9,ＤｅＮＡ,1,Home,神宮,P_0011,P_0011,3.8,4.0,3.2,7.0364,7.0364,2025-05-18,bottom,mid,high,mid_allowed,very_high,very_high
2025/5/18,cl2025051803,広島,1,9,阪神,0,Away,甲子園,P_0108,P_0108,3.5,1.8,1.6,5.8992,5.8992,2025-05-18,top,mid,low,low_allowed,high,high
2025/5/18,cl2025051803,阪神,3,8,広島,1,Home,甲子園,P_0156,P_0156,1.8,3.5,2.6666666666666665,7.7838,7.7838,2025-05-18,bottom,low,mid,mid_allowed,very_high,very_high
2025/5/18,pl2025051804,オリックス,3,9,西武,0,Away,ベルーナドーム,P_0176,P_0176,2.0,3.333333333333333,2.333333333333333,6.8023,6.8023,2025-05-18,top,low,mid,low_allowed,very_high,very_high
2025/5/18,pl2025051804,西武,1,9,オリックス,1,Home,ベルーナドーム,P_0154,P_0154,3.333333333333333,2.0,5.333333333333333,8.5395,8.5395,2025-05-18,bottom,mid,low,high_allowed,very_high,very_high
2025/5/18,pl2025051805,日本ハム,1,12,ロッテ,0,Away,ＺＯＺＯマリン,P_0086,P_0086,6.2,1.6,5.6,7.9336,7.9336,2025-05-18,top,very_high,low,very_high_allowed,very_high,very_high
2025/5/18,pl2025051805,ロッテ,2,12,日本ハム,1,Home,ＺＯＺＯマリン,P_0226,P_0226,1.6,6.2,1.8,5.625,5.625,2025-05-18,bottom,low,very_high,low_allowed,high,high
2025/5/18,pl2025051806,楽天,1,12,ソフトバンク,0,Away,みずほペイペイドーム,P_0127,P_0127,2.6666666666666665,3.6666666666666665,1.8333333333333333,7.3421,7.3421,2025-05-18,top,mid,mid,low_allowed,very_high,very_high
2025/5/18,pl2025051806,ソフトバンク,2,12,楽天,1,Home,みずほペイペイドーム,P_0175,P_0175,3.6666666666666665,2.6666666666666665,2.5,9.0,9.0,2025-05-18,bottom,mid,mid,mid_allowed,very_high,very_high
2025/5/20,cl2025052001,中日,2,9,ＤｅＮＡ,0,Away,横浜,P_0161,P_0161,3.2,5.2,3.2,6.75,6.75,2025-05-20,top,mid,high,mid_allowed,very_high,very_high
2025/5/20,cl2025052001,ＤｅＮＡ,10,8,中日,1,Home,横浜,P_0158,P_0158,5.2,3.2,2.6,6.1807,6.1807,2025-05-20,bottom,high,mid,mid_allowed,very_high,very_high
2025/5/20,cl2025052002,巨人,0,9,阪神,0,Away,甲子園,P_0134,P_0134,2.333333333333333,2.2,1.8,7.6117,7.6117,2025-05-20,top,low,low,low_allowed,very_high,very_high
2025/5/20,cl2025052002,阪神,4,8,巨人,1,Home,甲子園,P_0001,P_0001,2.2,2.333333333333333,3.6666666666666665,10.6071,10.6071,2025-05-20,bottom,low,low,mid_allowed,very_high,very_high
2025/5/20,cl2025052003,ヤクルト,2,9,広島,0,Away,マツダスタジアム,P_0326,P_0062,3.8,3.333333333333333,2.5,8.3662,8.3662,2025-05-20,top,mid,mid,mid_allowed,very_high,very_high
2025/5/20,cl2025052003,広島,3,8,ヤクルト,1,Home,マツダスタジアム,P_0174,P_0174,3.333333333333333,3.8,6.2,8.5263,8.5263,2025-05-20,bottom,mid,mid,very_high_allowed,very_high,very_high
2025/5/20,pl2025052004,ソフトバンク,5,9,日本ハム,0,Away,エスコンフィールド,P_0271,P_0136,2.833333333333333,5.6,2.2,7.1695,7.1695,2025-05-20,top,mid,very_high,low_allowed,very_high,very_high
2025/5/20,pl2025052004,日本ハム,2,9,ソフトバンク,1,Home,エスコンフィールド,P_0137,P_0137,5.6,2.833333333333333,1.8333333333333333,5.9651,5.9651,2025-05-20,bottom,very_high,mid,low_allowed,high,high
2025/5/20,pl2025052005,西武,1,9,楽天,0,Away,きたぎんボールパーク,P_0200,P_0200,1.8333333333333333,2.833333333333333,2.1666666666666665,7.8511,7.8511,2025-05-20,top,low,mid,low_allowed,very_high,very_high
2025/5/20,pl2025052005,楽天,0,9,西武,1,Home,きたぎんボールパーク,P_0190,P_0190,2.833333333333333,1.8333333333333333,2.833333333333333,8.3487,8.3487,2025-05-20,bottom,mid,low,mid_allowed,very_high,very_high
2025/5/20,pl2025052006,ロッテ,1,9,オリックス,0,Away,京セラドーム大阪,P_0075,P_0075,2.0,2.333333333333333,4.333333333333333,8.0612,8.0612,2025-05-20,top,low,low,high_allowed,very_high,very_high
2025/5/20,pl2025052006,オリックス,2,9,ロッテ,1,Home,京セラドーム大阪,P_0166,P_0166,2.333333333333333,2.0,3.8,7.6909,7.6909,2025-05-20,bottom,low,low,mid_allowed,very_high,very_high
2025/5/21,cl2025052101,中日,6,9,ＤｅＮＡ,0,Away,横浜,P_0050,P_0050,2.6,7.0,3.4,7.9091,7.9091,2025-05-21,top,mid,very_high,mid_allowed,very_high,very_high
2025/5/21,cl2025052101,ＤｅＮＡ,5,9,中日,1,Home,横浜,P_0219,P_0219,7.0,2.6,3.8,9.2195,9.2195,2025-05-21,bottom,very_high,mid,mid_allowed,very_high,very_high
2025/5/21,cl2025052102,巨人,5,9,阪神,0,Away,甲子園,P_0143,P_0143,1.6666666666666667,2.8,1.6,8.64,8.64,2025-05-21,top,low,mid,low_allowed,very_high,very_high
2025/5/21,cl2025052102,阪神,4,9,巨人,1,Home,甲子園,P_0133,P_0133,2.8,1.6666666666666667,3.5,7.2102,7.2102,2025-05-21,bottom,mid,low,mid_allowed,very_high,very_high
2025/5/21,pl2025052104,ソフトバンク,1,9,日本ハム,0,Away,エスコンフィールド,P_0150,P_0150,2.6666666666666665,4.6,3.2,7.0379,7.0379,2025-05-21,top,mid,high,mid_allowed,very_high,very_high
2025/5/21,pl2025052104,日本ハム,2,9,ソフトバンク,1,Home,エスコンフィールド,P_0131,P_0131,4.6,2.6666666666666665,2.0,7.6535,7.6535,2025-05-21,bottom,high,mid,low_allowed,very_high,very_high
2025/5/21,pl2025052105,ロッテ,1,9,オリックス,0,Away,京セラドーム大阪,P_0026,P_0026,1.6,2.6666666666666665,3.333333333333333,7.5972,7.5972,2025-05-21,top,low,mid,mid_allowed,very_high,very_high
2025/5/21,pl2025052105,オリックス,6,8,ロッテ,1,Home,京セラドーム大阪,P_0153,P_0153,2.6666666666666665,1.6,3.4,8.4965,8.4965,2025-05-21,bottom,mid,low,mid_allowed,very_high,very_high
2025/5/22,cl2025052201,中日,0,9,ＤｅＮＡ,0,Away,横浜,P_0103,P_0103,3.4,6.666666666666667,3.8333333333333335,8.4857,8.4857,2025-05-22,top,mid,very_high,mid_allowed,very_high,very_high
2025/5/22,cl2025052201,ＤｅＮＡ,4,8,中日,1,Home,横浜,P_0132,P_0132,6.666666666666667,3.4,4.8,8.4578,8.4578,2025-05-22,bottom,very_high,mid,high_allowed,very_high,very_high
2025/5/22,cl2025052202,巨人,3,11,阪神,0,Away,甲子園,P_0160,P_0160,2.5,3.0,2.1666666666666665,5.8585,5.8585,2025-05-22,top,mid,mid,low_allowed,high,high
2025/5/22,cl2025052202,阪神,2,11,巨人,1,Home,甲子園,P_0015,P_0015,3.0,2.5,3.6666666666666665,6.5676,6.5676,2025-05-22,bottom,mid,mid,mid_allowed,very_high,very_high
2025/5/22,cl2025052203,ヤクルト,2,12,広島,0,Away,マツダスタジアム,P_0139,P_0139,4.25,3.0,2.6,6.75,6.75,2025-05-22,top,high,mid,mid_allowed,very_high,very_high
2025/5/22,cl2025052203,広島,2,12,ヤクルト,1,Home,マツダスタジアム,P_0155,P_0155,3.0,4.25,6.75,6.8,6.8,2025-05-22,bottom,mid,high,very_high_allowed,very_high,very_high
2025/5/22,pl2025052204,ソフトバンク,4,11,日本ハム,0,Away,エスコンフィールド,P_0210,P_0210,2.6666666666666665,4.0,1.6,6.4688,6.4688,2025-05-22,top,mid,high,low_allowed,very_high,very_high
2025/5/22,pl2025052204,日本ハム,3,11,ソフトバンク,1,Home,エスコンフィールド,P_0151,P_0151,4.0,2.6666666666666665,1.8333333333333333,7.9579,7.9579,2025-05-22,bottom,high,mid,low_allowed,very_high,very_high
2025/5/22,pl2025052205,西武,1,9,楽天,0,Away,楽天モバイルパーク,P_0242,P_0242,1.6,1.8,2.2,6.9324,6.9324,2025-05-22,top,low,low,low_allowed,very_high,very_high
2025/5/22,pl2025052205,楽天,2,9,西武,1,Home,楽天モバイルパーク,P_0244,P_0244,1.8,1.6,2.0,8.9011,8.9011,2025-05-22,bottom,low,low,low_allowed,very_high,very_high
2025/5/22,pl2025052206,ロッテ,9,9,オリックス,0,Away,京セラドーム大阪,P_0194,P_0194,1.8,2.1666666666666665,2.6666666666666665,6.6,6.6,2025-05-22,top,low,low,mid_allowed,very_high,very_high
2025/5/22,pl2025052206,オリックス,1,9,ロッテ,1,Home,京セラドーム大阪,P_0310,P_0091,2.1666666666666665,1.8,3.8,6.0,6.0,2025-05-22,bottom,low,low,mid_allowed,very_high,very_high
2025/5/23,cl2025052301,ヤクルト,0,9,巨人,0,Away,東京ドーム,P_0040,P_0040,3.8,2.833333333333333,3.1666666666666665,6.9034,6.9034,2025-05-23,top,mid,mid,mid_allowed,very_high,very_high
