game_date,batter_id,batter_name,pitcher_id,pitcher_name,stadium_id,Home_Away_id,bat_order,inning,top_bottom,out_count,runner1,runner2,runner3,score_diff,batter_hand,pitcher_hand,batter_avg,batter_ops,batter_obp,batter_slg,batter_iso,batter_vs_rhp_avg,batter_vs_rhp_ops,batter_vs_lhp_avg,batter_vs_lhp_ops,pitcher_era,pitcher_k9,pitcher_whip,pitcher_ops,vs_ops,previous_result1,previous_result2,previous_result3,previous_result4,previous_result5,label
2025/7/27,B_0050,森下　翔太,P_0285,若松　尚輝,甲子園,Home,3,5,1,0,0,0,0,1,右,右,0.2593,0.7475,0.3277,0.4198,0.1605,0.292453,0.823201,0.20979,0.703731,11.25,2.25,1.25,0.8712,,三失,三ゴ,四球,三ゴ,四球,左飛
2025/7/27,B_0049,佐藤　輝明,P_0285,若松　尚輝,甲子園,Home,4,5,1,1,0,0,0,1,左,右,0.3,0.9758,0.3616,0.6143,0.3143,0.299539,1.018602,0.272727,0.849452,10.3846,2.0769,1.1538,0.8013,,一ゴ,右２,三振,右本,二併,三邪
2025/7/27,B_0051,大山　悠輔,P_0285,若松　尚輝,甲子園,Home,5,5,1,2,0,0,0,1,右,右,0.262,0.6942,0.3399,0.3542,0.0922,0.282407,0.736187,0.22314,0.619654,9.6429,1.9286,1.0714,0.7418,,三振,三振,三振,右飛,中安,中安
2025/7/27,B_0192,小幡　竜平,P_0285,若松　尚輝,甲子園,Home,6,5,1,2,1,0,0,1,左,右,0.2302,0.608,0.277,0.3309,0.1007,0.208333,0.496429,0.31746,0.833333,10.8,1.8,1.2,0.8286,2,一直,二直,三振,三飛,三飛,三振
2025/7/27,B_0036,宮﨑　敏郎,P_0111,高橋　礼,甲子園,Away,3,6,0,0,0,0,0,-1,右,右,0.2784,0.6839,0.3487,0.3352,0.0568,0.259542,0.661578,0.265957,0.657257,7.8035,5.9306,0.8671,0.5711,2,右安,四球,二ゴ,左飛,遊ゴ,三直
2025/7/27,B_0030,牧　秀悟,P_0111,高橋　礼,甲子園,Away,4,6,0,1,0,0,0,-1,右,右,0.2852,0.819,0.3366,0.4824,0.1972,0.257009,0.725061,0.29927,0.882487,7.7586,5.8966,0.8621,0.5676,0,三振,三振,左飛,中飛,三振,中安
2025/7/27,B_0411,M.フォード,P_0111,高橋　礼,甲子園,Away,5,6,0,1,1,0,0,-1,左,右,0.25,0.5441,0.2941,0.25,0,0.2,0.533333,0.272727,0.545455,7.8686,5.8629,0.8743,0.5762,0.5,二ゴ,四球,中飛,三振,二ゴ,三振
2025/7/27,B_0037,蝦名　達夫,P_0111,高橋　礼,甲子園,Away,6,6,0,2,1,0,0,-1,右,右,0.2168,0.531,0.2583,0.2727,0.0559,0.206349,0.457516,0.229885,0.582084,7.8239,5.983,0.8693,0.5728,0,遊飛,二ゴ,二飛,遊ゴ,左２,中安
2025/7/27,B_0141,京田　陽太,P_0111,高橋　礼,甲子園,Away,7,6,0,2,1,1,0,-1,左,右,0.2278,0.5634,0.2469,0.3165,0.0887,0.25,0.607527,0.225,0.586905,7.9322,5.9492,0.8814,0.5813,1,遊安,遊ゴ,二ゴ,三振,左３,右安
2025/7/27,B_0139,松尾　汐恩,P_0216,湯浅　京己,甲子園,Away,8,6,0,2,1,1,1,-1,右,右,0.2386,0.6884,0.3021,0.3864,0.1478,0.223684,0.647491,0.26,0.634815,6.375,5.625,0.7083,0.4331,2,二ゴ,遊飛,遊併,遊ゴ,遊併,三振
2025/7/27,B_0047,近本　光司,P_0285,若松　尚輝,甲子園,Home,1,6,1,0,0,0,0,1,左,右,0.288,0.7213,0.3491,0.3722,0.0842,0.294118,0.722673,0.283019,0.70904,10.125,3.375,1.125,0.775,0,三振,左安,三振,三振,三失,二ゴ
2025/7/27,B_0056,坂本　誠志郎,P_0285,若松　尚輝,甲子園,Home,7,6,1,1,0,0,0,1,右,右,0.2039,0.5902,0.3,0.2902,0.0863,0.253846,0.738765,0.267606,0.704896,9.5294,3.1765,1.0588,0.7279,0,中安,左安,三振,三ゴ,三振,中安
2025/7/27,B_0191,高寺　望夢,P_0285,若松　尚輝,甲子園,Home,8,6,1,1,1,0,0,1,左,右,0.1667,0.4841,0.2222,0.2619,0.0952,0.243243,0.641397,0.1,0.3,10.5,3,1.1667,0.8007,2,遊飛,右安,二ゴ,二ゴ,捕邪,一ギ
2025/7/27,B_0188,糸原　健斗,P_0285,若松　尚輝,甲子園,Home,8,6,1,2,1,0,0,1,左,右,0.2143,0.481,0.2667,0.2143,0,0.148936,0.379705,0.428571,0.803571,9.9474,2.8421,1.1053,0.7573,,三振,遊ゴ,中犠,遊ゴ,三振,遊飛
2025/7/27,B_0307,桑原　将志,P_0060,及川　雅貴,甲子園,Away,1,7,0,0,0,0,0,-1,右,左,0.297,0.6974,0.352,0.3455,0.0485,0.268293,0.6914,0.26087,0.628623,6.8067,7.2605,0.7311,0.4815,0.3333,三振,三振,中飛,右安,中安,中飛
2025/7/27,B_0140,佐野　恵太,P_0060,及川　雅貴,甲子園,Away,2,7,0,1,0,0,0,-1,左,左,0.2748,0.695,0.3286,0.3664,0.0916,0.241379,0.660367,0.31746,0.77812,6.75,7.2,0.725,0.4773,0,投ゴ,三振,右安,三振,二ゴ,二ゴ
2025/7/27,B_0038,山本　大貴,P_0060,及川　雅貴,甲子園,Away,2,7,0,2,0,0,0,-1,左,左,0.2317,0.5723,0.2674,0.3049,0.0732,0.207921,0.528196,0.233766,0.548701,6.6942,7.1405,0.719,0.4732,0.4,三振,二失,左安,二ゴ,左飛,二飛
2025/7/27,B_0048,中野　拓夢,P_0284,松本　凌人,甲子園,Home,2,7,1,0,0,0,0,1,左,右,0.2601,0.6357,0.3282,0.3074,0.0473,0.32,0.76207,0.240876,0.581331,15.4286,0,1.7143,1.4048,,二ゴ,四球,中飛,二ゴ,遊ゴ,左安
2025/7/27,B_0050,森下　翔太,P_0284,松本　凌人,甲子園,Home,3,7,1,0,1,0,0,1,右,右,0.2585,0.7453,0.3268,0.4185,0.16,0.29108,0.819557,0.20979,0.703731,16.875,0,1.875,1.4821,,左飛,三失,三ゴ,四球,三ゴ,三振
2025/7/27,B_0049,佐藤　輝明,P_0284,松本　凌人,甲子園,Home,4,7,1,1,1,0,0,1,左,右,0.2989,0.9725,0.3604,0.6121,0.3132,0.298165,1.014133,0.272727,0.849452,15,3,1.6667,1.3056,,三邪,一ゴ,右２,三振,右本,四球
2025/7/27,B_0051,大山　悠輔,P_0284,松本　凌人,甲子園,Home,5,7,1,1,1,1,0,1,右,右,0.2647,0.6987,0.3421,0.3566,0.0919,0.285714,0.741672,0.22314,0.619654,16.2,2.7,1.8,1.35,,中安,三振,三振,三振,右飛,左２
2025/7/27,B_0192,小幡　竜平,P_0284,松本　凌人,甲子園,Home,6,7,1,1,0,1,1,2,左,右,0.2286,0.6037,0.2752,0.3286,0.1,0.206612,0.492419,0.31746,0.833333,17.1818,2.4545,1.9091,1.5253,,三振,一直,二直,三振,三飛,四球
2025/7/27,B_0056,坂本　誠志郎,P_0284,松本　凌人,甲子園,Home,7,7,1,1,1,1,1,2,右,右,0.207,0.5954,0.3024,0.293,0.086,0.259542,0.747692,0.267606,0.704896,18,2.25,2,1.5556,,中安,中安,左安,三振,三ゴ,一ゴ
2025/7/27,B_0191,高寺　望夢,P_0284,松本　凌人,甲子園,Home,8,7,1,2,1,1,1,2,左,右,0.1628,0.4732,0.2174,0.2558,0.093,0.243243,0.641397,0.1,0.3,16.6154,2.0769,1.8462,1.4154,,一ギ,遊飛,右安,二ゴ,二ゴ,遊ゴ
2025/7/27,B_0036,宮﨑　敏郎,P_0248,N.ネルソン,甲子園,Away,3,8,0,0,0,0,0,-2,右,右,0.2768,0.6803,0.3469,0.3333,0.0565,0.257576,0.656839,0.265957,0.657257,8.7907,3.7674,0.9767,0.6769,,三直,右安,四球,二ゴ,左飛,遊ゴ
2025/7/27,B_0030,牧　秀悟,P_0248,N.ネルソン,甲子園,Away,4,8,0,1,0,0,0,-2,右,右,0.2877,0.823,0.3388,0.4842,0.1965,0.260465,0.730804,0.29927,0.882487,8.5909,3.6818,0.9545,0.6603,0,中安,三振,三振,左飛,中飛,三直
2025/7/27,B_0411,M.フォード,P_0248,N.ネルソン,甲子園,Away,5,8,0,2,0,0,0,-2,左,右,0.2353,0.5131,0.2778,0.2353,0,0.166667,0.452381,0.272727,0.545455,8.4,3.6,0.9333,0.6444,,三振,二ゴ,四球,中飛,三振,右２
2025/7/27,B_0037,蝦名　達夫,P_0248,N.ネルソン,甲子園,Away,6,8,0,2,0,1,0,-2,右,右,0.2222,0.5409,0.2632,0.2778,0.0556,0.21875,0.480752,0.229885,0.582084,8.8043,3.5217,0.9783,0.7011,,中安,遊飛,二ゴ,二飛,遊ゴ,三振
2025/7/27,B_0047,近本　光司,P_0146,坂本　勇人,甲子園,Home,1,8,1,0,0,0,0,2,左,右,0.2871,0.7191,0.3481,0.371,0.0839,0.292793,0.719553,0.283019,0.70904,7.7143,5.3036,0.8571,0.6583,0,二ゴ,三振,左安,三振,三振,三振
2025/7/27,B_0048,中野　拓夢,P_0146,坂本　勇人,甲子園,Home,2,8,1,1,0,0,0,2,左,右,0.2626,0.64,0.3303,0.3098,0.0472,0.323383,0.767871,0.240876,0.581331,7.5789,5.6842,0.8421,0.6461,2,左安,二ゴ,四球,中飛,二ゴ,遊失
2025/7/27,B_0050,森下　翔太,P_0146,坂本　勇人,甲子園,Home,3,8,1,2,0,0,0,2,右,右,0.2577,0.7431,0.3259,0.4172,0.1595,0.28972,0.815945,0.20979,0.703731,7.4483,5.5862,0.8276,0.6344,0,三振,左飛,三失,三ゴ,四球,三振
2025/7/27,B_0049,佐藤　輝明,P_0146,坂本　勇人,甲子園,Home,4,8,1,0,0,0,0,2,左,右,0.2989,0.9746,0.3625,0.6121,0.3132,0.298165,1.016647,0.272727,0.849452,7.322,5.9492,0.8136,0.623,5,四球,三邪,一ゴ,右２,三振,中飛
2025/7/27,B_0325,熊谷　敬宥,P_0146,坂本　勇人,甲子園,Home,4,8,1,1,0,0,0,2,右,右,0.28,0.7077,0.3077,0.4,0.12,0.25,0.625,0.333333,0.701754,7.2,5.85,0.8,0.6121,,投ギ,三振,三併,三振,中飛,死球
2025/7/27,B_0141,京田　陽太,P_0145,桐敷　拓馬,甲子園,Away,7,9,0,0,0,0,0,-2,左,左,0.2375,0.5811,0.2561,0.325,0.0875,0.262295,0.629977,0.225,0.586905,8.7097,6.0968,0.9355,0.6484,2,右安,遊安,遊ゴ,二ゴ,三振,三振
2025/7/27,B_0139,松尾　汐恩,P_0145,桐敷　拓馬,甲子園,Away,8,9,0,1,0,0,0,-2,右,左,0.236,0.681,0.299,0.382,0.146,0.220779,0.639498,0.26,0.634815,8.617,6.3191,0.9255,0.6414,0.6667,三振,二ゴ,遊飛,遊併,遊ゴ,三振
2025/7/27,B_0251,神里　和毅,P_0145,桐敷　拓馬,甲子園,Away,8,9,0,2,0,0,0,-2,左,左,0,0.25,0.25,0,0,0,0.5,0,0,8.5263,6.5368,0.9158,0.6345,,三振,左邪,三振,四球,,中飛
2025/7/27,B_0340,丸　佳浩,P_0280,佐藤　柳之介,マツダスタジアム,Away,1,1,0,0,0,0,0,0,左,左,0.2651,0.7687,0.3711,0.3976,0.1325,0.275,0.883163,0.269841,0.625117,8.1,4.2429,0.9,0.5903,0,右本,右安,四球,右飛,三飛,左飛
2025/7/27,B_0247,佐々木　俊輔,P_0280,佐藤　柳之介,マツダスタジアム,Away,2,1,0,1,0,0,0,0,左,左,0.2118,0.5178,0.2472,0.2706,0.0588,0.227273,0.526596,0.25,0.641026,7.9859,4.1831,0.8873,0.5815,,三ゴ,遊安,投ギ,一ゴ,一ゴ,左安
2025/7/27,B_0006,吉川　尚輝,P_0280,佐藤　柳之介,マツダスタジアム,Away,3,1,0,1,1,0,0,0,左,左,0.2894,0.7218,0.3555,0.3663,0.0769,0.304348,0.80602,0.224806,0.538921,8.25,4.125,0.9167,0.6024,1,三振,三振,一ゴ,左飛,中飛,四球
2025/7/27,B_0005,T.キャベッジ,P_0280,佐藤　柳之介,マツダスタジアム,Away,4,1,0,1,1,1,0,0,左,左,0.2653,0.7772,0.3333,0.4439,0.1786,0.2,0.606061,0.29703,0.816698,8.5068,4.0685,0.9452,0.6119,0,中安,三振,三振,四球,投ゴ,中安
2025/7/27,B_0133,岸田　行倫,P_0280,佐藤　柳之介,マツダスタジアム,Away,5,1,0,1,1,1,1,0,右,左,0.3038,0.7327,0.3529,0.3797,0.0759,0.257576,0.637626,0.333333,0.819444,8.7568,4.0135,0.973,0.632,,三振,三振,左安,四球,右２,三振
2025/7/27,B_0218,泉口　友汰,P_0280,佐藤　柳之介,マツダスタジアム,Away,6,1,0,2,1,1,1,0,左,左,0.2792,0.7138,0.3472,0.3667,0.0875,0.291667,0.735659,0.265487,0.660767,8.64,4.32,0.96,0.623,0,投ゴ,中安,左２,二ゴ,三振,遊飛
2025/7/27,B_0059,秋山　翔吾,P_0040,赤星　優志,マツダスタジアム,Home,1,1,1,0,0,0,0,0,左,右,0.2787,0.7001,0.3231,0.377,0.0983,0.238095,0.578999,0.269231,0.65252,6.535,5.1592,0.6975,0.575,,二ゴ,遊ゴ,投併,四球,中安,右安
2025/7/27,B_0199,大盛　穂,P_0040,赤星　優志,マツダスタジアム,Home,2,1,1,0,1,0,0,0,左,右,0.2241,0.5431,0.25,0.2931,0.069,0.318841,0.863411,0.214286,0.491379,6.6,5.1429,0.7048,0.5797,,左安,三振,左飛,右安,左安,三振
2025/7/27,B_0054,小園　海斗,P_0040,赤星　優志,マツダスタジアム,Home,3,1,1,1,1,0,0,0,左,右,0.2667,0.6829,0.3311,0.3519,0.0852,0.300518,0.774515,0.277027,0.663066,6.5791,5.212,0.7025,0.5778,1,左飛,捕ゴ,二ゴ,左飛,三邪,二ゴ
2025/7/27,B_0060,S.ファビアン,P_0040,赤星　優志,マツダスタジアム,Home,4,1,1,2,1,0,0,0,右,右,0.2714,0.7002,0.3038,0.3964,0.125,0.290909,0.774514,0.270677,0.700979,6.5584,5.1956,0.7003,0.5759,0.3333,左飛,左飛,左本,一ゴ,中飛,右飛
2025/7/27,B_0340,丸　佳浩,P_0280,佐藤　柳之介,マツダスタジアム,Away,1,2,0,0,0,0,0,0,左,左,0.2619,0.7602,0.3673,0.3929,0.131,0.275,0.883163,0.265625,0.615716,8.5263,4.2632,0.9474,0.6143,0,左飛,右本,右安,四球,右飛,遊ゴ
2025/7/27,B_0121,(砂川)リチャード,P_0280,佐藤　柳之介,マツダスタジアム,Away,7,2,0,1,0,0,0,0,右,左,0.1489,0.5667,0.1837,0.383,0.2341,0.065217,0.259019,0.2,0.716667,8.4156,4.2078,0.9351,0.6058,,右２,中飛,二ゴ,三振,左本,中飛
2025/7/27,B_0258,荒巻　悠,P_0280,佐藤　柳之介,マツダスタジアム,Away,8,2,0,2,0,0,0,0,左,左,0.2821,0.7368,0.3778,0.359,0.0769,0.352941,0.904591,0.111111,0.222222,8.3077,4.1538,0.9231,0.5975,,遊ゴ,右飛,二ゴ,左安,三振,遊ゴ
2025/7/27,B_0130,赤星　優志,P_0280,佐藤　柳之介,マツダスタジアム,Away,9,2,0,0,0,0,0,0,右,左,0.24,0.5363,0.2963,0.24,0,0.214286,0.480952,0.4,0.854545,8.2025,4.1013,0.9114,0.5895,1,四球,投ギ,一ギ,右安,三振,四球
2025/7/27,B_0288,坂倉　将吾,P_0040,赤星　優志,マツダスタジアム,Home,5,2,1,0,0,0,0,0,左,右,0.2617,0.7065,0.3373,0.3691,0.1074,0.252033,0.744411,0.285714,0.728778,6.5377,5.1792,0.6981,0.574,,左飛,四球,左２,捕邪,右安,中飛
2025/7/27,B_0052,二俣　翔一,P_0040,赤星　優志,マツダスタジアム,Home,6,2,1,1,0,0,0,0,右,右,0.1667,0.5091,0.2424,0.2667,0.1,0.210526,0.644431,0.137255,0.415686,6.5172,5.163,0.6959,0.5722,,三振,三ゴ,左飛,捕併,右２,遊ゴ
2025/7/27,B_0210,栗林　良吏,P_0040,赤星　優志,マツダスタジアム,Home,7,2,1,2,0,0,0,0,右,右,0.2087,0.5705,0.2661,0.3043,0.0956,0.272727,0.818182,0,0,6.4969,5.1469,0.6937,0.5704,0,中安,右飛,三振,三振,右安,捕ゴ
2025/7/27,B_0247,佐々木　俊輔,P_0280,佐藤　柳之介,マツダスタジアム,Away,2,3,0,0,0,0,0,0,左,左,0.2209,0.5346,0.2556,0.2791,0.0582,0.227273,0.526596,0.307692,0.741758,8.4375,4.05,0.9375,0.5982,2,左安,三ゴ,遊安,投ギ,一ゴ,中安
2025/7/27,B_0006,吉川　尚輝,P_0280,佐藤　柳之介,マツダスタジアム,Away,3,3,0,0,1,0,0,0,左,左,0.2894,0.7239,0.3576,0.3663,0.0769,0.304348,0.80602,0.224806,0.543758,8.6667,4,0.963,0.6168,1.1667,四球,三振,三振,一ゴ,左飛,投ギ
2025/7/27,B_0005,T.キャベッジ,P_0280,佐藤　柳之介,マツダスタジアム,Away,4,3,0,1,1,0,0,0,左,左,0.269,0.7831,0.3364,0.4467,0.1777,0.2,0.606061,0.303922,0.827731,8.561,3.9512,0.9512,0.6087,0.6667,中安,中安,三振,三振,四球,四球
2025/7/27,B_0133,岸田　行倫,P_0280,佐藤　柳之介,マツダスタジアム,Away,5,3,0,1,1,1,0,0,右,左,0.3,0.7238,0.3488,0.375,0.075,0.257576,0.637626,0.326087,0.80213,8.7831,3.9036,0.9759,0.617,0,三振,三振,三振,左安,四球,右２
2025/7/27,B_0218,泉口　友汰,P_0280,佐藤　柳之介,マツダスタジアム,Away,6,3,0,1,0,1,1,1,左,左,0.278,0.711,0.3459,0.3651,0.0871,0.291667,0.735659,0.263158,0.65527,9,3.8571,1,0.6484,0,遊飛,投ゴ,中安,左２,二ゴ,中安
2025/7/27,B_0121,(砂川)リチャード,P_0280,佐藤　柳之介,マツダスタジアム,Away,7,3,0,1,1,0,1,2,右,左,0.1458,0.555,0.18,0.375,0.2292,0.065217,0.259019,0.193548,0.694037,9.2118,3.8118,1.0235,0.6655,0,中飛,右２,中飛,二ゴ,三振,三振
2025/7/27,B_0258,荒巻　悠,P_0280,佐藤　柳之介,マツダスタジアム,Away,8,3,0,2,1,0,1,2,左,左,0.275,0.7196,0.3696,0.35,0.075,0.352941,0.904591,0.1,0.2,9.1047,4.0814,1.0116,0.6572,0,遊ゴ,遊ゴ,右飛,二ゴ,左安,一ゴ
2025/7/27,B_0059,秋山　翔吾,P_0040,赤星　優志,マツダスタジアム,Home,1,3,1,0,0,0,0,-2,左,右,0.2903,0.7204,0.3333,0.3871,0.0968,0.25,0.600852,0.269231,0.65252,6.4766,5.1308,0.6916,0.5685,2,右安,二ゴ,遊ゴ,投併,四球,四球
2025/7/27,B_0199,大盛　穂,P_0040,赤星　優志,マツダスタジアム,Home,2,3,1,0,1,0,0,-2,左,右,0.2203,0.534,0.2459,0.2881,0.0678,0.314286,0.851351,0.214286,0.491379,6.5404,5.1149,0.6988,0.5709,0,三振,左安,三振,左飛,右安,遊失
2025/7/27,B_0054,小園　海斗,P_0040,赤星　優志,マツダスタジアム,Home,3,3,1,1,1,0,0,-2,左,右,0.2657,0.6805,0.33,0.3506,0.0849,0.298969,0.770725,0.277027,0.663066,6.5201,5.0991,0.6966,0.5691,0.8571,二ゴ,左飛,捕ゴ,二ゴ,左飛,中飛
2025/7/27,B_0064,會澤　翼,P_0040,赤星　優志,マツダスタジアム,Home,8,3,1,2,1,0,0,-2,右,右,0.1176,0.4154,0.2683,0.1471,0.0295,0.173913,0.562219,0,0.1,6.5,5.0833,0.6944,0.5673,0.3333,投ゴ,三振,三振,四球,三振,右飛
2025/7/27,B_0414,久保　修,P_0040,赤星　優志,マツダスタジアム,Home,8,3,1,0,0,0,0,-2,右,右,1,3,1,2,1,1,3,,,6.48,5.0677,0.6923,0.5655,,左２,,,,,三振
2025/7/27,B_0340,丸　佳浩,P_0288,遠藤　淳志,マツダスタジアム,Away,1,4,0,0,0,0,0,2,左,右,0.2588,0.7519,0.3636,0.3882,0.1294,0.275,0.883163,0.261538,0.606593,11.1176,7.9412,1.2353,0.899,,遊ゴ,左飛,右本,右安,四球,右安
2025/7/27,B_0247,佐々木　俊輔,P_0288,遠藤　淳志,マツダスタジアム,Away,2,4,0,0,1,0,0,2,左,右,0.2299,0.5511,0.2637,0.2874,0.0575,0.227273,0.526596,0.357143,0.828571,12,7.5,1.3333,0.9706,,中安,左安,三ゴ,遊安,投ギ,三安
2025/7/27,B_0006,吉川　尚輝,P_0288,遠藤　淳志,マツダスタジアム,Away,3,4,0,0,1,1,0,2,左,右,0.2883,0.7214,0.3564,0.365,0.0767,0.304348,0.80602,0.224806,0.543758,12.7895,7.1053,1.4211,1.0333,,投ギ,四球,三振,三振,一ゴ,三振
2025/7/27,B_0005,T.キャベッジ,P_0288,遠藤　淳志,マツダスタジアム,Away,4,4,0,1,1,1,0,2,左,右,0.269,0.7862,0.3394,0.4467,0.1777,0.2,0.606061,0.303922,0.83342,12.15,8.1,1.35,0.9737,,四球,中安,中安,三振,三振,三振
2025/7/27,B_0130,赤星　優志,P_0288,遠藤　淳志,マツダスタジアム,Away,9,4,0,2,1,1,0,2,右,右,0.24,0.5614,0.3214,0.24,0,0.214286,0.480952,0.4,0.9,11.5714,9,1.2857,0.9206,,四球,四球,投ギ,一ギ,右安,三振
2025/7/27,B_0060,S.ファビアン,P_0040,赤星　優志,マツダスタジアム,Home,4,4,1,0,0,0,0,-2,右,右,0.2705,0.6977,0.3027,0.395,0.1245,0.289593,0.771098,0.270677,0.700979,6.4601,5.135,0.6902,0.5637,0.2857,右飛,左飛,左飛,左本,一ゴ,三振
2025/7/27,B_0288,坂倉　将吾,P_0040,赤星　優志,マツダスタジアム,Home,5,4,1,1,0,0,0,-2,左,右,0.26,0.702,0.3353,0.3667,0.1067,0.25,0.738821,0.285714,0.728778,6.4404,5.2018,0.6881,0.5619,0,中飛,左飛,四球,左２,捕邪,三邪
2025/7/27,B_0052,二俣　翔一,P_0040,赤星　優志,マツダスタジアム,Home,6,4,1,2,0,0,0,-2,右,右,0.1648,0.5037,0.24,0.2637,0.0989,0.205128,0.628788,0.137255,0.415686,6.4207,5.186,0.686,0.5602,0,遊ゴ,三振,三ゴ,左飛,捕併,捕失
2025/7/27,B_0210,栗林　良吏,P_0040,赤星　優志,マツダスタジアム,Home,7,4,1,0,0,0,0,-2,右,右,0.2069,0.5657,0.264,0.3017,0.0948,0.26087,0.782609,0,0,6.4012,5.1702,0.6839,0.5584,0,捕ゴ,中安,右飛,三振,三振,二ゴ
2025/7/27,B_0133,岸田　行倫,P_0288,遠藤　淳志,マツダスタジアム,Away,5,5,0,0,0,0,0,2,右,右,0.3086,0.7514,0.3563,0.3951,0.0865,0.257576,0.637626,0.340426,0.848085,11.0455,9.8182,1.2273,0.873,,右２,三振,三振,三振,左安,左本
2025/7/27,B_0218,泉口　友汰,P_0288,遠藤　淳志,マツダスタジアム,Away,6,5,0,0,0,0,0,3,左,右,0.281,0.7161,0.3483,0.3678,0.0868,0.291667,0.735659,0.269565,0.666372,11.7391,9.3913,1.3043,1.0861,,中安,遊飛,投ゴ,中安,左２,四球
2025/7/27,B_0121,(砂川)リチャード,P_0288,遠藤　淳志,マツダスタジアム,Away,7,5,0,0,1,0,0,3,右,右,0.1429,0.5438,0.1765,0.3673,0.2244,0.065217,0.259019,0.1875,0.672794,12.375,9,1.375,1.1098,,三振,中飛,右２,中飛,二ゴ,三振
2025/7/27,B_0258,荒巻　悠,P_0288,遠藤　淳志,マツダスタジアム,Away,8,5,0,1,1,0,0,3,左,右,0.2683,0.7032,0.3617,0.3415,0.0732,0.352941,0.904591,0.090909,0.181818,11.88,9.72,1.32,1.0583,,一ゴ,遊ゴ,遊ゴ,右飛,二ゴ,右飛
2025/7/27,B_0130,赤星　優志,P_0288,遠藤　淳志,マツダスタジアム,Away,9,5,0,2,1,0,0,3,右,右,0.2308,0.5411,0.3103,0.2308,0,0.2,0.45,0.4,0.9,11.4231,9.3462,1.2692,1.0114,0,三振,四球,四球,投ギ,一ギ,遊ゴ
2025/7/27,B_0059,秋山　翔吾,P_0040,赤星　優志,マツダスタジアム,Home,1,5,1,0,0,0,0,-3,左,右,0.2903,0.7304,0.3433,0.3871,0.0968,0.25,0.611707,0.269231,0.65252,6.3818,5.1545,0.6818,0.5567,2,四球,右安,二ゴ,遊ゴ,投併,中安
2025/7/27,B_0199,大盛　穂,P_0040,赤星　優志,マツダスタジアム,Home,2,5,1,0,1,0,0,-3,左,右,0.2167,0.5253,0.2419,0.2833,0.0666,0.309859,0.839624,0.214286,0.491379,6.4441,5.139,0.6888,0.5612,0,遊失,三振,左安,三振,左飛,右３
2025/7/27,B_0054,小園　海斗,P_0040,赤星　優志,マツダスタジアム,Home,3,5,1,0,0,0,1,-2,左,右,0.2647,0.6781,0.3289,0.3493,0.0846,0.297436,0.766972,0.277027,0.663066,6.506,5.1235,0.6958,0.5719,0.75,中飛,二ゴ,左飛,捕ゴ,二ゴ,中安
2025/7/27,B_0060,S.ファビアン,P_0040,赤星　優志,マツダスタジアム,Home,4,5,1,0,1,0,0,-1,右,右,0.2695,0.6953,0.3017,0.3936,0.1241,0.288288,0.767713,0.270677,0.700979,6.5676,5.1081,0.7027,0.5763,0.25,三振,右飛,左飛,左飛,左本,中飛
2025/7/27,B_0288,坂倉　将吾,P_0040,赤星　優志,マツダスタジアム,Home,5,5,1,1,1,0,0,-1,左,右,0.2583,0.6976,0.3333,0.3642,0.1059,0.248,0.733315,0.285714,0.728778,6.5479,5.0928,0.7006,0.5745,0,三邪,中飛,左飛,四球,左２,四球
2025/7/27,B_0052,二俣　翔一,P_0044,船迫　大雅,マツダスタジアム,Home,6,5,1,1,1,1,0,-1,右,右,0.163,0.4985,0.2376,0.2609,0.0979,0.2,0.613889,0.137255,0.415686,8.617,4.883,0.9255,0.7869,,捕失,遊ゴ,三振,三ゴ,左飛,三振
2025/7/27,B_0210,栗林　良吏,P_0044,船迫　大雅,マツダスタジアム,Home,7,5,1,2,1,1,0,-1,右,右,0.2051,0.5611,0.2619,0.2991,0.094,0.25,0.75,0,0,8.5263,5.1158,0.9158,0.778,1,二ゴ,捕ゴ,中安,右飛,三振,一邪
2025/7/27,B_0064,會澤　翼,P_0044,船迫　大雅,マツダスタジアム,Home,8,5,1,0,0,0,0,-1,右,右,0.1143,0.4048,0.2619,0.1429,0.0286,0.166667,0.541667,0,0.1,8.4375,5.0625,0.9062,0.7693,,右飛,投ゴ,三振,三振,四球,左安
2025/7/27,B_0058,E.モンテロ,P_0096,石川　達也,マツダスタジアム,Home,8,5,1,0,1,0,0,-1,右,左,0.2598,0.6968,0.3188,0.378,0.1182,0.233333,0.592717,0.303797,0.79936,7.425,4.05,0.8062,0.5588,2,四球,左飛,遊ゴ,三振,三併,左安
2025/7/27,B_0340,丸　佳浩,P_0110,栗林　良吏,マツダスタジアム,Away,1,6,0,0,0,0,0,1,左,右,0.2674,0.7653,0.37,0.3953,0.1279,0.283951,0.895623,0.261538,0.606593,6.9292,8.6018,0.7699,0.5138,2,右安,遊ゴ,左飛,右本,右安,四球
2025/7/27,B_0247,佐々木　俊輔,P_0110,栗林　良吏,マツダスタジアム,Away,2,6,0,0,1,0,0,1,左,右,0.2386,0.5672,0.2717,0.2955,0.0569,0.244444,0.558333,0.357143,0.828571,7.1053,8.5263,0.7895,0.5204,0,三安,中安,左安,三ゴ,遊安,投ギ
